,Ticker,SMA200_value,SMA150_value,SMA50_value,SMA200_percent,SMA50_percent,EPS_QoQ_percent,Sales_QoQ_percent,prev_close,week52_high,week52_low,Inst. Ownership,Shares Outstanding,volume,Relative Strength Value,rs_value_rule (1st),rs_value_rule_score,rs_value_rule_nvalue,liquidity_rule,liquidity_rule_score,liquidity_rule_nvalue,vol_price_rule (2nd),vol_price_rule_score,vol_price_rule_nvalue,eps_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_nvalue,sales_QoQ_yearly_rule (1st),sales_QoQ_yearly_rule_score,sales_QoQ_yearly_rule_nvalue,shares_outstanding_rule (2nd),shares_outstanding_rule_score,shares_outstanding_rule_nvalue,inst_ownership_rule (2nd),inst_ownership_rule_score,inst_ownership_rule_nvalue,SMA200_slope_rule (1st),SMA200_slope_rul_score,SMA200_slope_rul_nvalue,SMA150_greater_SMA200_rule (1st),SMA150_greater_SMA200_rule_score,SMA150_greater_SMA200_rule_nvalue,SMA50_greater_SMA150_rule (1st),SMA50_greater_SMA150_rule_score,SMA50_greater_SMA150_rule_nvalue,close_greater_SMA50_rule (1st),close_greater_SMA50_rule_score,close_greater_SMA50_rule_nvalue,week52_span_rule (1st),week52_span_rule_score,week52_span_rule_nvalue,close_above_52weekhigh_rule (1st),close_above_52weekhigh_rule_score,close_above_52weekhigh_rule_nvalue,Primary Passed Tests,Secondary Passed Tests,Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,Lwowski Rating,N-Value Rating
1650,AMWD,92.18402873526374,94.77442301236667,97.4030556148953,0.1211,0.034,0.337,0.091,98.58,106.36000061035156,37.540000915527344,0.976,17000000.0,75101.0,-3.582831472910988,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,223.28888888888895,256.0,False,0.0,0.0,True,5.12,16.0,False,0.0,0.0,False,0.0,0.0,True,7.193664065635208,256.0,True,7.10033282038046,256.0,True,3.0933091439970037,256.0,True,179.18635309869458,256.0,True,60.36554914352945,256.0,6,1,False,False,False,False,False,False,False,False,485.3480971611256,1552.0
869,ALRS,25.986330992883914,27.611057721651516,30.24388901392619,0.2787,0.0582,0.396,0.1,29.78,34.25,15.260000228881836,0.381,17120000.0,15209.0,-4.1575704676827865,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,307.20000000000005,256.0,False,0.0,0.0,True,5.0432,16.0,False,0.0,0.0,True,0.9513598787160749,256.0,True,16.005724035393996,256.0,True,24.410684212716273,256.0,False,0.0,0.0,True,88.74442471128854,256.0,True,40.78559610705597,256.0,6,1,False,False,False,False,False,False,False,False,483.14098894517093,1552.0
700,RNP,21.959568298120292,22.493557618214535,23.531944380866157,0.15990000000000001,0.057800000000000004,0.42,-0.047,24.39,24.59000015258789,14.770000457763672,0.1696,47580000.0,146336.0,0.09783531661181802,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,341.3333333333333,256.0,False,0.0,0.0,False,0.0,0.0,True,16.0,16.0,True,0.3098552955664926,256.0,True,6.2251344875403385,256.0,True,11.81791763449449,256.0,True,9.334640391079258,256.0,False,0.0,0.0,True,82.55713494673775,256.0,6,1,False,False,False,False,False,False,False,False,467.5780160887516,1552.0
752,TITN,19.88417263168225,21.72836533876566,25.538055419921875,0.5297999999999999,0.0742,0.196,0.0,25.5,28.399999618530273,8.130000114440918,0.777,22130000.0,131935.0,-1.84571946755248,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,22.755555555555578,256.0,False,0.0,0.0,True,1.8368,16.0,False,0.0,0.0,True,1.6091743821299056,256.0,True,23.74317210770517,256.0,True,44.885137265065644,256.0,False,0.0,0.0,True,280.56087084892147,256.0,True,50.478877356070896,256.0,6,1,False,False,False,False,False,False,False,False,425.86958751544864,1552.0
91,IEC,11.611942428479091,12.481923075822683,12.733611159854465,0.1048,-0.1325,0.266,0.063,12.04,17.84000015258789,5.840000152587891,0.478,10530000.0,120678.0,1.132260048364145,True,33.85857238122111,256.0,False,0.0,0,False,0.0,0.0,True,122.31111111111115,256.0,False,0.0,0.0,True,9.2608,16.0,False,0.0,0.0,True,0.5731229897747152,256.0,True,19.179826897327317,256.0,True,5.162037061175327,256.0,False,0.0,0.0,True,213.21643010971826,256.0,False,0.0,0.0,6,1,False,False,False,False,False,False,False,False,403.5619005503279,1552.0
1740,SCL,119.88812958422325,122.17326919849103,125.31194411383734,0.12029999999999999,0.0472,0.376,0.11199999999999999,127.11,131.05999755859375,83.52999877929688,0.785,22940000.0,84490.0,-0.30889705299882203,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,278.7555555555556,256.0,False,0.0,0.0,True,1.3184,16.0,False,0.0,0.0,True,0.29809848148514373,256.0,True,4.879513453761763,256.0,True,6.576731420874351,256.0,True,3.673251660986818,256.0,False,0.0,0.0,True,75.04593932716027,256.0,6,1,False,False,False,False,False,False,False,False,370.547489899824,1552.0
583,FLIC,17.628201395487615,18.337211526357212,19.778611130184597,0.2579,0.113,0.163,-0.129,21.25,21.260000228881836,13.170000076293945,0.578,23830000.0,71928.0,1.7464972440012216,True,191.10329446431274,256.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.7488,16.0,False,0.0,0.0,True,0.5995524878294961,256.0,True,10.296376211646757,256.0,True,20.12292316361331,256.0,True,19.044590552563616,256.0,False,0.0,0.0,True,85.17277776317411,256.0,6,1,False,False,False,False,False,False,False,False,327.08831464314005,1552.0
418,LMNR,15.65928055056565,15.99548077583313,16.728333314259846,0.14,0.0458,0.331,-0.08199999999999999,17.5,19.010000228881836,11.59000015258789,0.5660000000000001,17410000.0,60283.0,0.2151247049769499,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,214.7555555555556,256.0,False,0.0,0.0,True,4.8576,16.0,False,0.0,0.0,True,0.5998514468006434,256.0,True,5.496245973150134,256.0,True,11.728953475452352,256.0,True,11.80910661201875,256.0,False,0.0,0.0,True,58.22058187343239,256.0,6,1,False,False,False,False,False,False,False,False,307.46789493640983,1552.0
985,APEI,30.779208642973316,31.37019234437209,32.12527762518989,0.1815,0.1609,0.272,0.155,35.63,38.81999969482422,21.040000915527344,0.769,14890000.0,81654.0,-4.450671031864747,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,130.8444444444445,256.0,False,0.0,0.0,True,6.4704,16.0,False,0.0,0.0,False,0.0,0.0,True,4.9153904284223655,256.0,True,6.161958771796801,256.0,True,27.92844122373825,256.0,True,27.400745896571667,256.0,True,57.28456368556231,256.0,6,1,False,False,False,False,False,False,False,False,261.0059444505359,1552.0
297,RFI,13.160287767863101,13.482692296688374,14.233888864517212,0.15960000000000002,0.061799999999999994,0.275,-0.11800000000000001,14.63,14.979999542236328,9.3100004196167,0.2375,26250000.0,73703.0,-2.758236720395335,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,135.11111111111117,256.0,False,0.0,0.0,False,0.0,0.0,True,16.0,16.0,True,0.3130011369928996,256.0,True,6.271561901618764,256.0,True,14.263198857650783,256.0,True,7.124156416338115,256.0,False,0.0,0.0,True,77.35826563858282,256.0,6,1,False,False,False,False,False,False,False,False,256.44129506229456,1552.0
140,CZWI,9.777410071530788,10.67557692527771,11.844166623221504,0.4103,0.0801,0.147,0.025,12.41,12.899999618530273,5.53000020980835,0.535,11150000.0,4888.0,-0.06078685748372031,False,0.0,0.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,8.864,16.0,False,0.0,0.0,True,1.027309895418402,256.0,True,23.516525631742596,256.0,True,28.022744322628643,256.0,True,12.229931329342968,256.0,True,102.30738991507556,256.0,True,72.36796836659735,256.0,6,1,False,False,False,False,False,False,False,False,248.33586946080553,1552.0
856,FISI,22.479712218689404,24.591730741354134,28.9138888253106,0.4576,0.0931,0.054000000000000006,-0.047,30.29,32.0,14.3100004196167,0.693,16030000.000000002,40687.0,-0.350619616161167,False,0.0,0.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,5.740799999999999,16.0,False,0.0,0.0,True,1.3507763157941857,256.0,True,24.051764388365157,256.0,True,44.99368023870645,256.0,True,12.183918353179244,256.0,True,87.48007378546647,256.0,True,67.09333333333332,256.0,6,1,False,False,False,False,False,False,False,False,242.89434641484485,1552.0
1219,KB,39.631007269989674,41.53634628882775,42.984722243414986,0.3173,0.1611,0.054000000000000006,0.016,49.43,49.43000030517578,24.65999984741211,0.063,389630000.0,225631.0,-1.0166342985268426,False,0.0,0.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,16.0,16.0,True,0.6605807086913281,256.0,True,12.307706072156941,256.0,True,8.926741938157999,256.0,True,38.38552442754316,256.0,True,51.8851619567943,256.0,True,85.33333122597614,256.0,6,1,False,False,False,False,False,False,False,False,213.49904632931987,1552.0
1211,QCRH,37.81194249159998,40.741923112135666,44.725833363003204,0.3579,0.1075,0.154,-0.057999999999999996,47.22,48.470001220703125,22.950000762939453,0.6940000000000001,15780000.0,49607.0,-11.148014965388647,False,0.0,0.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,5.9008,16.0,False,0.0,0.0,True,0.8483504502158569,256.0,True,19.83698771952187,256.0,True,25.032716826229077,256.0,True,14.276014800863303,256.0,True,68.40052026152699,256.0,True,76.53062913304768,256.0,6,1,False,False,False,False,False,False,False,False,210.82601919140478,1552.0
382,ESSA,14.812877730499926,15.49375004034776,16.343611240386963,0.145,0.0332,0.262,-0.09699999999999999,16.0,18.049999237060547,10.819999694824219,0.428,10070000.0,20602.0,-0.324863745019144,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,116.62222222222225,256.0,False,0.0,0.0,True,9.5552,16.0,False,0.0,0.0,True,0.4924644718454468,256.0,True,11.767012088552677,256.0,True,14.042079331567225,256.0,False,0.0,0.0,True,0.23659528740324876,256.0,True,46.566956463911445,256.0,6,1,False,False,False,False,False,False,False,False,199.2825298655023,1552.0
713,FBIZ,19.736259014486407,21.085192331900963,24.349444548288982,0.35869999999999996,0.08839999999999999,0.064,0.008,24.73,27.270000457763672,13.34000015258789,0.6579999999999999,8400000.0,15912.0,0.4655159181082246,False,0.0,0.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,10.624,16.0,False,0.0,0.0,True,1.112948966980662,256.0,True,17.497081336673602,256.0,True,39.63201066613149,256.0,True,4.001002792684502,256.0,True,57.99340497757936,256.0,True,53.54063775712778,256.0,6,1,False,False,False,False,False,False,False,False,184.4010864971774,1552.0
917,MBWM,26.191942544292203,28.166442449276264,31.438333723280167,0.3195,0.0699,0.064,-0.051,32.47,34.2400016784668,17.1200008392334,0.563,16280000.000000002,34888.0,-1.6383451039004941,False,0.0,0.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,5.580799999999999,16.0,False,0.0,0.0,True,0.8847498414931902,256.0,True,19.298758571310053,256.0,True,29.737662740099477,256.0,True,8.400781325274421,256.0,True,51.2,256.0,True,67.68845765283307,256.0,6,1,False,False,False,False,False,False,False,False,182.7912101310102,1552.0
451,KNOP,15.278920825436819,15.990192303290733,17.53027778201633,0.2309,0.053200000000000004,0.046,-0.003,17.81,18.68000030517578,9.260000228881836,0.247,32689999.999999996,79119.0,0.1658318952883354,False,0.0,0.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,16.0,16.0,True,0.5877748212083751,256.0,True,11.917431892667484,256.0,True,24.656481615459683,256.0,True,4.084868973227564,256.0,True,53.85399308369862,256.0,True,69.4361117425828,256.0,6,1,False,False,False,False,False,False,False,False,180.5366621288445,1552.0
1080,ABTX,33.20420871707175,35.88701934080858,39.59638902876112,0.33909999999999996,0.0599,0.162,0.084,40.54,42.779998779296875,21.610000610351562,0.48100000000000004,20400000.0,37517.0,-1.6295783021583838,False,0.0,0.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,2.944,16.0,False,0.0,0.0,True,1.0093186306634758,256.0,True,20.684110424938808,256.0,True,26.460783245824615,256.0,True,6.100667625567829,256.0,True,48.072541735717216,256.0,True,67.46081646056481,256.0,6,1,False,False,False,False,False,False,False,False,172.73223812327677,1552.0
445,BCML,14.576978470781723,15.631442363445576,17.302222384346855,0.3099,0.0832,0.08,-0.05,18.02,18.780000686645508,10.100000381469727,0.611,11630000.0,28447.0,-2.5086892476897376,False,0.0,0.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,8.5568,16.0,False,0.0,0.0,True,0.985182280732659,256.0,True,18.518430075411224,256.0,True,27.362777881007204,256.0,True,10.620084837971028,256.0,True,29.60475213061221,256.0,True,71.52004482302976,256.0,6,1,False,False,False,False,False,False,False,False,167.1680720287641,1552.0
237,FFNW,11.600143864858065,12.330576887497536,13.675277736451891,0.3048,0.058499999999999996,0.057,-0.08,14.25,14.899999618530273,8.050000190734863,0.431,9570000.0,3746.0,0.96894211965627,False,0.0,0.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,9.8752,16.0,False,0.0,0.0,True,0.722739985025373,256.0,True,16.119701270445614,256.0,True,27.91786795323073,256.0,True,10.758750374490686,256.0,True,28.30309157512282,256.0,True,70.44296137772531,256.0,6,1,False,False,False,False,False,False,False,False,164.14031253604054,1552.0
330,KRO,14.392086324074285,14.750288468140822,14.92861106660631,0.1465,0.0369,0.087,0.113,15.3,16.079999923706055,7.820000171661377,0.165,115600000.0,115883.0,-2.8100983175359002,False,0.0,0.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,16.0,16.0,True,0.45006572119483346,256.0,True,6.371539665353672,256.0,True,3.0948944019478546,256.0,True,6.368681354520557,256.0,True,59.84244681116377,256.0,True,68.77612094393358,256.0,6,1,False,False,False,False,False,False,False,False,160.90374889811426,1552.0
1651,PLUS,86.04762602881561,90.10336560469408,98.12611071268718,0.2095,0.039900000000000005,0.107,-0.003,99.64,106.7699966430664,53.40999984741211,0.983,13330000.0,61889.0,-5.656644676283656,False,0.0,0.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,7.4688,16.0,False,0.0,0.0,True,0.6124102194669815,256.0,True,12.066217039819215,256.0,True,22.794073604940206,256.0,True,3.9495670901177724,256.0,True,51.05619792600744,256.0,True,62.53942495690765,256.0,6,1,False,False,False,False,False,False,False,False,160.48669083725926,1552.0
143,GAIN,10.37258990033925,10.831826888597929,12.114444414774576,0.23079999999999998,0.0664,0.147,0.086,12.23,12.670000076293945,7.070000171661377,0.1408,33200000.000000004,107829.0,-0.07934467844825856,False,0.0,0.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,16.0,16.0,True,0.5317378926409566,256.0,True,11.334167273920349,256.0,True,30.313454053337747,256.0,True,2.4418973586300496,256.0,True,19.263361310701892,256.0,True,73.4796086447804,256.0,6,1,False,False,False,False,False,False,False,False,153.36422653401138,1552.0
461,LCNB,15.517482023444964,16.046057691940895,17.75916666454739,0.20440000000000003,0.0653,0.19399999999999998,-0.03,17.5,19.959999084472656,10.800000190734863,0.46,12850000.0,57284.0,-0.31361534593980056,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,19.91111111111109,256.0,False,0.0,0.0,True,7.776,16.0,False,0.0,0.0,True,0.7707861028146374,256.0,True,8.7201886833517,256.0,True,27.331068191754454,256.0,False,0.0,0.0,True,27.87553752129983,256.0,True,43.265210787515876,256.0,6,1,False,False,False,False,False,False,False,False,135.6499023978476,1552.0
1579,FORTY,84.9855396078645,85.25673110668475,88.3391670650906,0.11199999999999999,0.0022,0.191,0.212,88.8,99.05999755859375,50.2599983215332,0.002,15290000.0,6569.0,-1.6229098177778547,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,15.644444444444458,256.0,False,0.0,0.0,True,6.2144,16.0,False,0.0,0.0,False,0.0,0.0,True,0.8169039582301069,256.0,True,9.255616478709054,256.0,True,1.3354578184994461,256.0,True,46.738084622678535,256.0,True,49.98022155281672,256.0,6,1,False,False,False,False,False,False,False,False,129.9851288753783,1552.0
1706,CPK,101.62194242408808,106.99682690547063,111.49777772691515,0.2057,0.0646,0.18899999999999997,0.038,116.08,120.37999725341797,74.30000305175781,0.768,17450000.0,38458.0,-1.8018197478640914,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,12.799999999999972,256.0,False,0.0,0.0,True,4.832,16.0,False,0.0,0.0,True,0.6016756895052446,256.0,True,13.540091779507044,256.0,True,10.768949356860638,256.0,True,10.520827641810053,256.0,False,0.0,0.0,True,73.14083932003362,256.0,6,1,False,False,False,False,False,False,False,False,126.20438378771658,1552.0
241,MFNC,12.309280601336802,13.072500017973093,13.754444493187798,0.2335,0.04769999999999999,0.133,-0.038,14.02,15.270000457763672,8.489999771118164,0.613,10540000.0,6467.0,-2.9667544630724443,False,0.0,0.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,9.2544,16.0,False,0.0,0.0,True,0.7523838328903771,256.0,True,15.872915484408697,256.0,True,13.354582934782268,256.0,True,4.942563094975842,256.0,True,20.262913256073354,256.0,True,57.39182644885003,256.0,6,1,False,False,False,False,False,False,False,False,121.83158505198057,1552.0
216,AINV,11.176762618606897,12.105865428080925,13.985555595821804,0.3131,0.0246,114.965,-0.20600000000000002,13.72,14.890000343322754,5.429999828338623,0.355,65260000.00000001,367862.0,0.6718560675918958,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,163249.77777777778,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.7880143334238157,256.0,True,21.28078830531675,256.0,True,39.74938312344573,256.0,False,0.0,0.0,True,165.19781308246255,256.0,True,58.51264105802468,256.0,6,0,False,False,False,False,False,False,False,False,163535.30641768043,1536.0
303,CHY,13.756762641796962,14.356538543334374,15.076111263699001,0.1463,0.0014000000000000002,14.513,-0.133,14.91,15.8100004196167,7.849999904632568,0.5216,73250000.0,167390.0,-0.7398438263979784,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,20384.71111111111,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.3507551920695722,256.0,True,11.161247365500879,256.0,True,12.831130279580675,256.0,False,0.0,0.0,True,53.352368656721765,256.0,True,65.90258475169513,256.0,6,0,False,False,False,False,False,False,False,False,20528.30919735668,1536.0
252,CHI,13.028489167741734,13.60192303474133,14.340833372539944,0.1567,0.0069,13.705,-0.106,14.22,14.90999984741211,7.349999904632568,0.5171,70920000.0,149481.0,-0.7941094545061312,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,19235.55555555556,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.364468467323784,256.0,True,11.267543616290354,256.0,True,13.906934041113155,256.0,False,0.0,0.0,True,55.58857228270774,256.0,True,69.53722667156532,256.0,6,0,False,False,False,False,False,False,False,False,19386.220300634555,1536.0
1025,LORL,27.084172598749614,29.559134501677292,42.275555504692925,0.5864,0.0034999999999999996,12.259,0.0,37.67,48.7400016784668,14.600000381469727,0.831,30930000.0,106333.0,-2.0085354330706395,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,17179.022222222226,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,1.9302748945017458,256.0,True,23.39337651314245,256.0,True,110.13190445705636,256.0,False,0.0,0.0,True,256.7715111099789,256.0,True,7.808498643267574,256.0,6,0,False,False,False,False,False,False,False,False,17579.05778784017,1536.0
231,EFT,13.256187041028799,13.569519226367657,13.996944453981188,0.10490000000000001,0.0138,11.716,-0.27399999999999997,14.1,14.170000076293945,9.739999771118164,0.5403,39860000.0,114341.0,0.13481106780926388,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,16406.755555555555,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.2963412243330838,256.0,True,6.050988809865374,256.0,True,8.06372403057895,256.0,True,1.8848556459986427,256.0,False,0.0,0.0,True,83.64714002025262,256.0,6,0,False,False,False,False,False,False,False,False,16506.698605286587,1536.0
383,NTCO,18.19208629525823,18.34769226037539,17.730555481380886,-0.07490000000000001,-0.083,6.952999999999999,1.579,16.99,20.25,8.75,0.0493,687760000.0,334857.0,1.1182544497313118,True,30.273139131215828,256.0,False,0.0,0,False,0.0,0.0,True,9632.711111111112,256.0,True,1360.896,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,2.1896953666263235,256.0,False,0.0,0.0,False,0.0,0.0,True,99.47428571428571,256.0,True,30.38288065843619,256.0,6,0,False,False,False,False,False,False,False,False,11155.927111981677,1536.0
614,XPER,18.38798568917693,20.468077026880703,22.34861119588216,0.3036,0.0208,5.242000000000001,3.7939999999999996,21.77,24.719999313354492,11.15999984741211,0.897,105040000.0,248059.0,-6.080665971138338,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,7199.288888888891,256.0,True,3629.0559999999996,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,28.959310250366073,256.0,True,23.52037011743355,256.0,False,0.0,0.0,True,84.23225326582185,256.0,True,44.59979260000662,256.0,6,0,False,False,False,False,False,False,False,False,11009.65661512252,1536.0
1576,VICR,87.94705046509667,90.31278852316049,92.86222245958116,0.0401,-0.0526,7.08,0.336,85.03,102.95999908447266,37.900001525878906,0.51,43300000.0,110628.0,-7.921332568435567,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,9813.333333333334,256.0,True,88.06400000000002,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,6.886290553936132,256.0,True,7.226607642131652,256.0,False,0.0,0.0,True,161.27322487246934,256.0,True,25.89174039833848,256.0,6,0,False,False,False,False,False,False,False,False,10102.675196800208,1536.0
1455,AAON,67.380431772136,69.79307699203491,74.15138880411784,0.1063,-0.049400000000000006,0.163,-0.048,70.01,80.80000305175781,44.79999923706055,0.7290000000000001,52150000.0,166602.0,32.66880017989492,True,8107.2128460531,256.0,False,0.0,0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.3731023055873765,256.0,True,9.166417608940476,256.0,True,15.986224880449992,256.0,False,0.0,0.0,True,21.028586609509784,256.0,True,39.75180401118552,256.0,6,0,False,False,False,False,False,False,False,False,8193.518981468775,1536.0
315,MITK,14.695467647031057,15.289134630790123,15.45805565516154,0.1332,-0.0377,2.687,0.17600000000000002,14.58,19.06999969482422,7.5,0.654,42480000.0,456537.0,14.63087875951131,True,3489.5049624348953,256.0,False,0.0,0,False,0.0,0.0,True,3565.511111111111,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,10.341878971985308,256.0,True,2.8283995977114196,256.0,False,0.0,0.0,True,134.55359375,256.0,True,4.966967993749258,256.0,6,0,False,False,False,False,False,False,False,False,7207.706913859453,1536.0
