,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,week52_low,week52_high,SMA200_percent,SMA150_value,SMA200_value,volume,EPS_QoQ_percent,Shares Outstanding,prev_close,Sales_QoQ_percent,SMA50_value,Inst. Ownership,Relative Strength Value,SMA50_percent,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
2331,FELE,7930.0,1913.058812352468,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,44.88000106811523,81.58999633789062,0.25370000000000004,72.68861415598653,69.61605860020994,96422.0,0.361,46200000.0,80.23,0.003,77.35029422535617,0.813,3.2670624729391085,0.07780000000000001,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,262.6854533663633,90.38997473797673,92.9539339787096,1160.7359861448235,0.0,39.82188112818668,19.91094056409334,0.09169604561905953,244.16,0.2978352755844963,0.0,2.01111111111111
2066,WASH,7930.0,1874.051562553136,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,27.989999771118164,54.5,0.3264,46.105940790459655,42.684452697308394,57919.0,0.191,17270000.0,51.99,-0.16899999999999998,50.85852959576775,0.732,2.6493926874109786,0.0721,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,422.2146520122628,164.16299546967502,172.31297870004684,844.4890559544209,0.0,34.80660550458716,17.40330275229358,0.12177068211599368,218.24,0.17797925551137594,0.0,0.12222222222222233
1545,VCTR,7930.0,1829.0697942465767,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,13.670000076293945,26.90999984741211,0.28800000000000003,23.47262384395789,22.06302918482871,53810.0,0.46399999999999997,67480000.0,25.89,-0.083,25.25352943644804,0.741,2.802929150150435,0.08070000000000001,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,310.7700849863614,130.84558052806466,185.47357819857268,923.0997248770227,0.0,36.1976969548339,18.09884847741695,0.10709881200665156,221.12,0.201625856743288,0.0,3.1555555555555554
1162,SSBI,7930.0,1770.3861708262266,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,7.369999885559082,17.0,0.3183,14.548118827366595,13.777810242924376,666.0,0.445,6070000.0,16.36,0.21100000000000002,16.151470689212573,0.14,2.415836530747839,0.0409,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,451.42119775426033,114.50237397106241,393.20490667384405,724.9083037428936,0.0,36.241568627450974,18.120784313725487,0.13930445127302507,28.8,0.10328684727228034,0.0,2.9444444444444446
1852,NBHC,7930.0,1760.4736387360706,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,21.59000015258789,42.15999984741211,0.2646,35.823861414843265,33.94875917643526,113312.0,0.41100000000000003,30780000.0,40.16,-0.106,39.66941193973317,0.9940000000000001,2.3187305760296484,0.0604,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,439.689478684244,113.11781276899171,175.77321552473995,675.19005492718,0.0,34.57052557257178,17.28526278628589,0.10168652275796522,302.08,0.09893528263280434,0.0,2.566666666666668
1435,HESM,7930.0,1750.5110605655627,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,11.0600004196167,23.479999542236328,0.2282,20.662574277065765,19.54503650386838,232618.0,0.265,18000000.0,23.48,-0.129,21.83441173329073,0.618,2.705910606728601,0.0759,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,232.29662269260325,117.09967177883057,280.35001549936266,873.4262306450438,0.0,42.66666999396657,21.33333499698328,0.03113665494699609,181.76,0.6029338593813391,0.0,0.9444444444444448
1543,GTS,7930.0,1683.4027029949618,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,13.149999618530273,28.75,0.2366,23.890000050610837,22.671167930547337,65440.0,1.028,23070000.0,26.0,0.188,25.99088225645177,0.8640000000000001,2.141201294624384,0.0539,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,360.2014858474008,110.10320198487348,319.27000094424636,584.2950628476848,0.0,26.342028985507245,13.171014492753622,0.11487922654959715,260.48,0.002806443723844082,0.0,9.422222222222224
2168,MCY,7930.0,1653.5629760513461,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,34.150001525878906,65.73000335693361,0.2869,53.56554431726437,50.337372076772425,247443.0,4.262,55360000.0,61.57,0.085,60.6770585004021,0.434,2.178971011503994,0.0545,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,543.7966227245803,131.33972783569692,158.56258442321212,603.6331578900449,0.0,31.865299406807733,15.932649703403866,0.07964815112522926,122.88,0.1177303609194531,0.0,45.35555555555555
1263,MLVF,7930.0,1611.1516609116975,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,10.270000457763672,19.3799991607666,0.2845,16.796138574581338,15.633065634400305,5547.0,1.949,7530000.0,18.6,-0.102,18.11852937586168,0.608,2.4621280554682823,0.068,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,322.48559381627274,152.36764414583254,135.40320872856182,748.6095643997604,0.0,35.79773671127614,17.89886835563807,0.16090213319426824,178.55999999999997,0.21258706560578386,0.0,19.65555555555556
2262,QADA,7930.0,1600.90217098145,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,38.97999954223633,74.68000030517578,0.3676,63.12841566482393,57.90021882440052,42757.0,19.005,20700000.0,70.0,-0.013999999999999999,67.04294092514935,0.601,2.122926930129898,0.0705,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,253.9885612118612,184.92757620934609,153.1008908756805,574.9385882265077,0.0,31.97143301884386,15.98571650942193,0.14988273094588753,176.31999999999996,0.35285553217626064,0.0,209.16666666666663
2505,RLI,7930.0,1541.3486980155194,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,68.98999786376953,117.29000091552734,0.209,104.60207918374846,99.80299260494483,90250.0,0.569,45110000.0,113.4,0.15,109.99352960025564,0.8590000000000001,2.7425375952662594,0.07769999999999999,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,211.11799190167872,98.47930464665104,20.542379966419162,892.1792487763246,0.0,37.00639311903944,18.50319655951972,0.07020294829679209,258.88,0.2477578753677134,0.0,4.322222222222221
2242,FSFG,7930.0,1532.665513221694,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,36.97999954223633,72.62999725341797,0.2558,64.1727724358587,61.29284684675454,26084.0,1.883,2370000.0,68.5,0.168,66.33323534797218,0.34700000000000003,2.8595357811324047,0.0859,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,137.89736288644474,96.2279924969359,182.7028357188946,952.0823199397914,0.0,32.96195936612821,16.480979683064106,0.08852217220838385,95.04,0.26131873600452044,0.0,18.922222222222224
2395,EXLS,7930.0,1514.5061328296176,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,49.4900016784668,94.93000030517578,0.2248,84.81732683842725,81.04583962990421,126346.0,0.523,33880000.0,91.38,-0.031,86.81500042186066,0.9790000000000001,2.586306167386754,0.08410000000000001,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,96.47169160766394,95.30416167352809,154.5207154857973,812.1887577020178,0.0,36.28441957088774,18.14220978544387,0.08240130239764837,297.28,0.4206645907694864,0.0,3.8111111111111113
1478,BSAC,7930.0,1483.8377023446756,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,13.420000076293945,25.709999084472656,0.3304,21.27742569989497,19.418905077189425,383862.0,0.5720000000000001,471120000.0,24.73,0.028999999999999998,24.43558821958655,0.138,1.8590388897895995,0.052300000000000006,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,607.9604677327359,196.00745871980166,153.0658232263044,439.82791157227484,0.0,36.161291986029504,18.080645993014752,0.12215969130708475,28.16,0.09638786765197503,0.0,4.355555555555556
2335,MGRC,7930.0,1446.3558988304455,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,47.540000915527344,84.55999755859375,0.24600000000000002,72.0847524133059,69.37291973698747,44969.0,0.19399999999999998,24120000.0,81.99,0.012,79.82235224106732,0.865,2.055286439064408,0.0556,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,439.6659187062783,80.05765566962289,68.84100756150978,540.3066568009767,0.0,37.479664191143385,18.739832095571693,0.0923610554289267,260.79999999999995,0.2172471943584197,0.0,0.1555555555555554
902,KRNY,7930.0,1421.682419678709,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,6.920000076293945,13.199999809265135,0.3062,11.034257454447227,10.241678850494162,209637.0,0.5489999999999999,85120000.0,12.27,0.021,12.11000004936667,0.664,1.916204128908272,0.0638,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,399.32380470370094,158.48973635973326,147.9768487569021,469.0965140010353,0.0,30.642426534745564,15.321213267372782,0.14617831782485494,196.48,0.10569773739460693,0.0,4.1
2208,ALTR,7930.0,1405.513753950073,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,25.309999465942386,67.33999633789061,0.3058,58.45742575012812,54.72875915304589,189553.0,2.428,74030000.0,63.32,0.077,61.313382541432105,0.988,1.1581134773224866,0.0632,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,200.11142925080767,139.53009914713977,610.6777804429917,80.95410038911314,0.0,32.47837720556434,16.23918860278217,0.12318325657259925,300.16,0.26181787732385425,0.0,24.977777777777767
2034,LMAT,7930.0,1218.7732634022634,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,23.68000030517578,51.5,0.3506,43.459207969136756,40.67861316151863,79223.0,0.514,20380000.0,48.58,0.242,48.06205872928396,0.8759999999999999,1.0293144803360963,0.0385,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,433.81546959971865,139.99145308594228,312.2161989957423,15.009013932081412,0.0,32.990032362459544,16.495016181229772,0.13875605161501914,264.31999999999994,0.08621208236350011,0.0,3.7111111111111112
1228,LCNB,7930.0,1217.9973137191275,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,11.420000076293945,19.959999084472656,0.1862,16.130990113362227,15.558394174506194,45262.0,0.19399999999999998,12850000.0,18.27,-0.03,17.860294117647058,0.46,1.9369547261550268,0.0464,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,439.1069086133295,75.37259113146068,49.854934813605105,479.72081979137374,0.0,28.216440031083284,14.108220015541642,0.07832791703385071,131.2,0.1835158501440924,0.0,0.1555555555555554
1690,KEN,7930.0,1209.2515757745512,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,15.182000160217285,31.989999771118164,0.3458,28.249623817972626,26.944452633822927,3558.0,1.393,53870000.0,31.25,0.147,29.945029427023496,0.223,1.9106202302566768,0.07200000000000001,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,245.8220831335221,99.20374414224385,270.60253273332216,466.23755789141836,0.0,38.71876747396783,19.359383736983915,0.12109791771998818,55.35999999999999,0.3486309675952701,0.0,13.47777777777778
1994,SRCE,7930.0,1080.9366260238712,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,28.35000038146973,50.18000030517578,0.2486,42.39267320916204,39.7912408313612,51517.0,0.203,25490000.0,47.6,-0.013000000000000001,46.722941118128155,0.74,1.3769952879885805,0.0546,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,418.39251956613816,133.89211792403074,63.49882795951039,193.0215874501532,0.0,33.8918550005552,16.9459275002776,0.08806320588281502,220.8,0.15017186176775965,0.0,0.2555555555555558
1214,CSQ,7930.0,1037.6831112918649,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,9.829999923706056,17.6299991607666,0.2014,15.96039608681556,15.327153310288475,294805.0,5.95,154970000.0,17.42,-0.07,16.899117694181555,0.3788,1.7883871677851766,0.0596,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,240.90904028048317,84.61331207908786,77.91979333110972,403.6542299060106,0.0,40.63377622554911,20.316888112774556,0.06237586648568686,105.21600000000001,0.2465843792532617,0.0,64.1111111111111
1218,CLBK,7930.0,781.1946181100168,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,10.65999984741211,17.969999313354492,0.263,15.946930668141587,14.913357644185533,88538.0,0.545,108490000.0,17.59,0.021,17.24264705882353,0.18600000000000005,1.3677521136403077,0.0576,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,332.8072622047554,141.93702072767488,11.719299827694488,188.2890821838377,0.0,39.057695123877714,19.528847561938857,0.11869500997007496,43.52,0.16115991471215366,0.0,4.055555555555556
1863,NSA,7930.0,766.6356281227237,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,24.489999771118164,41.310001373291016,0.1746,36.88663365581248,36.08656940320983,425092.0,0.285,69260000.0,40.37,0.134,39.31882353389965,0.882,1.2205273705375497,0.0521,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,270.07749835895385,45.40557931739802,12.376687666712902,112.91001371522543,0.0,38.78317851105041,19.391589255525204,0.0705371299594631,266.23999999999995,0.21387750123175567,0.0,1.1666666666666663
1071,UBCP,7930.0,508.94232203172317,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,9.100000381469727,15.880000114440918,0.1839,13.410495059324965,13.127591244495695,9388.0,0.495,5440000.0,14.49,-0.069,14.34941168392406,0.13,1.1152725679467457,0.0609,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,286.77557967434774,44.13505889843047,48.16172102365511,59.01955478873378,0.0,27.727958575462807,13.863979287731409,0.08008980839272391,25.6,0.0783799749691177,0.0,3.5
1286,NODK,7930.0,464.0058933677406,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,11.65999984741211,19.90999984741211,0.1288,17.654653454771136,17.327080260228065,12823.0,0.295,21420000.0,19.12,0.18600000000000005,18.615882312550266,0.243,1.1172273806935973,0.052300000000000006,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,223.0116502456352,38.71800051414885,25.11698682097325,60.02041891512182,0.0,35.894861460323355,17.947430730161678,0.042127077890411035,61.76,0.21663982570834125,0.0,1.2777777777777777
1250,FGBI,7930.0,333.8968560199081,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,11.510000228881836,19.670000076293945,0.2171,17.330396047913197,16.315182490940508,8678.0,0.509,9740000.0,18.25,0.028999999999999998,17.735294173745547,0.11199999999999999,1.030069590243743,0.06480000000000001,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,95.69675839052687,127.4369665086236,25.97808918801801,15.395630204796364,0.0,30.34604242937582,15.17302121468791,0.14262008338480106,19.84,0.2321724449392659,0.0,3.655555555555556
1631,EPIX,7928.0,18754.635865934764,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,3.799999952316284,32.080001831054695,1.4977,17.459009930638985,14.578467163726359,256148.0,0.11900000000000001,33340000.000000004,30.07,0.0,28.832941167494827,0.603,23.056531616227414,0.1677,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,0,2668.400014161426,404.6619936364515,4162.829834822979,11292.94418750843,0.0,31.97339070282543,15.986695351412715,0.5365148865560856,176.95999999999995,0.3432348646831169,0.0,0.0
2223,ESTA,7928.0,10157.86543568456,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,12.56999969482422,73.76000213623047,1.0484,47.34485140885457,40.28613136458571,83697.0,0.11199999999999999,23710000.0,66.1,0.11599999999999999,64.06470579259536,0.591,11.859608037478894,0.1023,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,0,1446.5041396875974,358.83958476516005,2581.262244450177,5560.119315189196,0.0,24.94287337236225,12.471436686181125,0.35168671560189785,173.11999999999995,0.2541548182855931,0.0,0.0
2438,NVMI,7928.0,9250.049633114462,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,34.259998321533196,98.54000091552734,0.544,75.55069305873153,70.1390510614771,152818.0,0.155,28150000.0,95.59,0.18100000000000002,85.44470618752871,0.873,15.632187675560276,0.20010000000000008,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,0,536.4064330164298,158.01529451350476,743.1622746241449,7491.680089886859,0.0,37.557403238221404,18.778701619110702,0.13955465979043186,263.36,0.9498815564025718,0.0,0.0
1567,NEWT,7928.0,7528.0566056554435,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,11.010000228881836,28.399999618530273,0.3743,21.12198023276753,20.331459908589828,137820.0,0.142,21760000.0,26.89,-0.26,25.013235204360065,0.147,12.818126387171507,0.1438,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,0,754.596879080338,79.6295805217584,560.8282836409256,6050.8807102318115,0.0,33.592490433426406,16.796245216713203,0.09216957151393068,31.04,0.6002469589580468,0.0,0.0
1946,FMBH,7928.0,6600.037195368457,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,22.38999938964844,44.7400016784668,0.4485,35.6839602442071,33.27766408711455,42166.0,0.128,16739999.999999998,44.02,0.03,40.4544116749483,0.34299999999999997,11.832365655173867,0.1595,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,0,547.5784897918669,148.09015791567418,203.7024466538681,5546.171215449022,0.0,39.92012482830383,19.960062414151913,0.14959087686606012,93.76,0.7051074387043378,0.0,0.0
1636,FCBC,7928.0,6409.397166126835,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,17.290000915527347,30.209999084472656,0.3613,24.267821812393642,22.894890527655612,55252.0,0.066,17720000.0,29.75,0.226,28.055000024683327,0.39299999999999996,11.600418953782055,0.1417,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,0,639.211960490678,122.81182422545577,49.51199853501512,5427.4145043364115,0.0,40.06797375717176,20.03398687858588,0.10158160729116494,109.76,0.4833362962253778,0.0,0.0
1847,SMCI,7928.0,6252.4258046738205,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,20.209999084472656,40.0,0.3396,32.502475190870825,30.80722622279703,352220.0,0.133,51500000.0,39.6,-0.047,35.527941030614514,0.7340000000000001,11.32254467818945,0.1573,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,0,381.27274943881264,112.69660765648544,192.03172257844105,5285.142875232998,0.0,40.96000000000001,20.480000000000004,0.044924361046908425,218.88,0.9169254060350044,0.0,0.0
