,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),week52_low,EPS_QoQ_percent,Sales_QoQ_percent,week52_high,Relative Strength Value,SMA200_value,Shares Outstanding,SMA50_value,SMA200_percent,Inst. Ownership,SMA150_value,SMA50_percent,volume,prev_close,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
199,MLHR,8184.0,8204.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,20.89,0.09,-0.11,46.0,7.0,38.65,58980000.0,42.87,0.3,0.88,39.46,0.08,501134.0,46.11,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,354.0,43.0,329.0,3072.0,0.0,43.0,4096.0,0.0,266.0,1.0,0.0,0.0
400,DVA,8184.0,8129.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,75.56,0.15,-0.01,128.0,8.0,111.39,109010000.0,115.04,0.18,0.95,112.91,0.08,606762.0,124.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,77.0,28.0,17.0,3584.0,0.0,38.0,4096.0,0.0,288.0,1.0,0.0,0.0
299,ATRC,8184.0,7905.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,34.56,0.11,0.12,78.0,6.0,58.57,44630000.0,69.72,0.38,0.98,63.96,0.07,291926.0,72.6,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,369.0,188.0,363.0,2560.0,0.0,31.0,4096.0,0.0,298.0,0.0,0.0,0.0
399,EME,8184.0,7901.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,59.26,0.14,0.0,125.0,6.0,100.29,54900000.0,119.27,0.34,0.98,105.91,0.04,177099.0,125.2,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,517.0,115.0,272.0,2560.0,0.0,43.0,4096.0,0.0,298.0,0.0,0.0,0.0
165,RYN,8184.0,7897.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,21.93,-0.62,-0.26,38.0,7.0,32.06,137870000.0,35.79,0.23,0.89,33.42,0.09,846265.0,37.89,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,290.0,87.0,41.0,3072.0,0.0,42.0,4096.0,0.0,269.0,0.0,0.0,0.0
480,BRK-B,8184.0,7841.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,172.49,0.0,0.05,292.0,7.0,244.99,2430000000.0,273.7,0.23,0.69,252.06,0.07,4153957.0,289.22,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,352.0,59.0,16.0,3072.0,0.0,41.0,4096.0,0.0,205.0,0.0,0.0,0.0
157,LMNX,8184.0,7839.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,20.76,-0.93,0.23,40.0,6.0,29.15,45890000.0,35.59,0.29,0.92,31.24,0.06,564461.0,36.6,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,570.0,147.0,160.0,2560.0,0.0,28.0,4096.0,0.0,278.0,0.0,0.0,0.0
458,FTNT,8184.0,7815.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,110.37,0.08,0.23,212.0,6.0,161.16,163000000.0,199.77,0.37,0.69,174.63,0.06,925881.0,204.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,590.0,171.0,156.0,2560.0,0.0,37.0,4096.0,0.0,205.0,0.0,0.0,0.0
440,ALXN,8184.0,7786.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,100.51,0.14,0.13,175.0,7.0,150.15,221020000.0,163.87,0.27,0.89,157.94,0.09,1466076.0,174.75,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,154.0,106.0,46.0,3072.0,0.0,42.0,4096.0,0.0,269.0,1.0,0.0,0.0
365,RY,8184.0,7735.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,58.87,0.11,-0.29,102.0,7.0,86.81,1420000000.0,95.35,0.24,0.52,89.38,0.08,1674022.0,101.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,274.0,61.0,41.0,3072.0,0.0,41.0,4096.0,0.0,150.0,0.0,0.0,0.0
125,UNM,8184.0,7698.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,14.47,-0.06,0.07,31.0,6.0,25.35,204130000.0,28.84,0.33,0.87,26.61,0.07,1571094.0,30.88,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,343.0,102.0,292.0,2560.0,0.0,42.0,4096.0,0.0,262.0,1.0,0.0,0.0
214,BHF,8184.0,7641.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,25.33,-1.15,-0.9,49.0,6.0,40.58,87570000.0,46.79,0.32,0.89,42.55,0.07,373059.0,49.31,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,408.0,99.0,165.0,2560.0,0.0,44.0,4096.0,0.0,269.0,0.0,0.0,0.0
142,HWM,8184.0,7615.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,12.05,-0.48,-0.26,34.0,5.0,28.21,434000000.0,32.23,0.36,0.9,29.82,0.06,6684799.0,33.71,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,331.0,117.0,710.0,2048.0,0.0,41.0,4096.0,0.0,272.0,0.0,0.0,0.0
102,OVV,8184.0,7481.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,7.14,-0.28,-0.3,28.0,3.0,19.48,260100000.00000003,24.39,0.58,0.71,21.82,0.05,2190839.0,26.87,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,482.0,246.0,1385.0,1024.0,0.0,36.0,4096.0,0.0,211.0,1.0,0.0,0.0
181,CUBE,8184.0,7471.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,24.94,0.07,0.15,43.0,6.0,36.34,201520000.0,40.88,0.21,1.0,37.48,0.06,768630.0,42.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,372.0,64.0,35.0,2560.0,0.0,40.0,4096.0,0.0,304.0,0.0,0.0,0.0
423,PKG,8184.0,7187.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,90.92,0.17,0.06,155.0,6.0,136.93,94200000.0,144.44,0.2,0.91,139.18,0.08,397577.0,155.13,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,155.0,34.0,23.0,2560.0,0.0,43.0,4096.0,0.0,275.0,1.0,0.0,0.0
505,BRK-A,8184.0,7164.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,258700.0,0.0,0.05,439460.0,6.0,369000.13,1530000.0,411855.03,0.23,0.18,379968.35,0.07,1268.0,434324.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,344.0,61.0,20.0,2560.0,0.0,41.0,4096.0,0.0,42.0,0.0,0.0,0.0
323,OMC,8184.0,7146.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,45.8,0.12,0.01,85.0,5.0,69.08,215600000.0,80.41,0.3,0.96,72.28,0.05,1814034.0,83.11,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,461.0,95.0,116.0,2048.0,0.0,39.0,4096.0,0.0,291.0,0.0,0.0,0.0
313,NTAP,8184.0,7106.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,40.97,-0.34,0.05,80.0,5.0,65.96,223000000.0,75.74,0.31,0.94,69.96,0.05,2073147.0,78.44,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,338.0,124.0,176.0,2048.0,0.0,39.0,4096.0,0.0,285.0,0.0,0.0,0.0
308,WH,8184.0,7095.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,40.89,0.09,-0.26,76.0,5.0,63.57,93400000.0,73.06,0.26,0.95,66.36,0.05,722275.0,75.13,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,414.0,90.0,118.0,2048.0,0.0,41.0,4096.0,0.0,288.0,0.0,0.0,0.0
366,LAMR,8184.0,6924.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,60.74,-0.06,-0.09,106.0,5.0,87.68,100970000.0,98.65,0.26,0.92,91.2,0.05,472530.0,102.67,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,335.0,82.0,48.0,2048.0,0.0,37.0,4096.0,0.0,278.0,0.0,0.0,0.0
329,SYNH,8184.0,6864.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,51.29,0.15,0.04,89.0,5.0,73.83,104270000.0,82.61,0.24,0.88,77.36,0.06,496189.0,85.4,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,278.0,98.0,42.0,2048.0,0.0,36.0,4096.0,0.0,266.0,0.0,0.0,0.0
455,UTHR,8184.0,6857.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,99.9,-0.81,0.06,212.0,4.0,166.23,44600000.0,197.01,0.32,1.0,176.01,0.04,333296.0,198.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,489.0,120.0,280.0,1536.0,0.0,32.0,4096.0,0.0,304.0,0.0,0.0,0.0
258,NTR,8184.0,6816.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,31.26,0.0,0.12,62.0,5.0,52.35,570210000.0,56.61,0.27,0.67,54.61,0.08,1771351.0,61.13,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,150.0,88.0,195.0,2048.0,0.0,40.0,4096.0,0.0,198.0,1.0,0.0,0.0
474,AMP,8184.0,6703.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,128.54,-0.78,0.11,266.0,4.0,214.84,119800000.0,248.95,0.29,0.85,225.22,0.04,673472.0,257.15,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,432.0,99.0,247.0,1536.0,0.0,37.0,4096.0,0.0,256.0,0.0,0.0,0.0
37,SITC,8184.0,6700.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,5.37,-0.64,-0.01,15.0,3.0,11.98,198530000.0,14.28,0.38,0.78,12.79,0.04,999579.0,14.71,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,477.0,138.0,692.0,1024.0,0.0,39.0,4096.0,0.0,234.0,0.0,0.0,0.0
278,MET,8184.0,6700.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,32.39,-0.93,-0.15,67.0,4.0,54.15,885400000.0,63.29,0.33,0.77,57.17,0.05,5003380.0,65.7,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,438.0,114.0,247.0,1536.0,0.0,39.0,4096.0,0.0,230.0,0.0,0.0,0.0
228,JBL,8184.0,6662.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,29.11,0.0,0.12,55.0,4.0,45.47,150260000.0,53.33,0.28,0.92,47.88,0.03,573513.0,54.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,466.0,109.0,137.0,1536.0,0.0,40.0,4096.0,0.0,278.0,0.0,0.0,0.0
276,TLND,8184.0,6629.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,29.47,-0.24,0.17,65.0,3.0,50.91,32220000.0,64.28,0.37,0.9,54.82,0.02,286235.0,64.75,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,707.0,157.0,331.0,1024.0,0.0,42.0,4096.0,0.0,272.0,0.0,0.0,0.0
402,SPG,8184.0,6394.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,54.59,-0.05,-0.08,127.0,3.0,100.63,328510000.0,118.54,0.37,0.9,107.46,0.04,2539789.0,122.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,422.0,139.0,405.0,1024.0,0.0,36.0,4096.0,0.0,272.0,0.0,0.0,0.0
65,STAY,8184.0,6279.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,10.7,-0.58,-0.03,20.0,3.0,16.25,177830000.0,19.73,0.33,0.93,17.26,0.01,1540822.0,19.74,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,586.0,127.0,124.0,1024.0,0.0,40.0,4096.0,0.0,282.0,0.0,0.0,0.0
185,FLS,8184.0,6276.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,24.27,0.17,-0.04,43.0,4.0,37.75,130430000.0,40.57,0.22,0.99,39.01,0.06,884859.0,43.49,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,164.0,68.0,65.0,1536.0,0.0,45.0,4096.0,0.0,301.0,1.0,0.0,0.0
118,AQUA,8184.0,6238.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,16.68,-0.36,-0.01,31.0,4.0,26.69,118880000.0,28.14,0.14,0.91,27.19,0.04,518354.0,29.03,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,143.0,38.0,118.0,1536.0,0.0,32.0,4096.0,0.0,275.0,0.0,0.0,0.0
44,HPE,8184.0,6233.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,8.37,-0.33,-0.02,17.0,3.0,13.49,1300000000.0,16.01,0.34,0.84,14.39,0.03,7526911.0,16.54,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,461.0,137.0,224.0,1024.0,0.0,38.0,4096.0,0.0,253.0,0.0,0.0,0.0
410,J,8184.0,6112.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,74.28,-1.0,-0.48,142.0,3.0,116.99,130260000.0,134.92,0.24,0.88,121.27,0.03,541767.0,139.1,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,461.0,75.0,151.0,1024.0,0.0,39.0,4096.0,0.0,266.0,0.0,0.0,0.0
60,PBCT,8184.0,6109.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,9.88,0.13,-0.16,19.0,3.0,15.54,419100000.0,18.25,0.37,0.77,16.55,0.05,2650716.0,19.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,421.0,133.0,158.0,1024.0,0.0,46.0,4096.0,0.0,230.0,1.0,0.0,0.0
384,FRT,8184.0,5908.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,67.91,-0.14,-0.06,116.0,3.0,96.64,76840000.0,108.94,0.24,0.94,99.86,0.05,363981.0,112.98,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,372.0,68.0,25.0,1024.0,0.0,38.0,4096.0,0.0,285.0,0.0,0.0,0.0
236,AGIO,8184.0,5883.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,33.21,-0.07,0.0,58.0,3.0,48.1,69540000.0,54.17,0.23,0.95,50.71,0.05,705984.0,55.72,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,279.0,111.0,49.0,1024.0,0.0,36.0,4096.0,0.0,288.0,0.0,0.0,0.0
281,BNS,8184.0,5814.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,36.54,0.02,-0.21,66.0,3.0,56.72,1210000000.0,63.35,0.27,0.66,59.36,0.04,2060021.0,66.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,275.0,95.0,86.0,1024.0,0.0,43.0,4096.0,0.0,195.0,0.0,0.0,0.0
235,WBA,8184.0,5781.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,33.52,0.09,0.05,57.0,3.0,47.54,864200000.0,54.09,0.25,0.58,50.19,0.03,3610553.0,55.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,318.0,114.0,21.0,1024.0,0.0,38.0,4096.0,0.0,170.0,0.0,0.0,0.0
141,EQH,8184.0,5744.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,17.23,-1.3,0.15,35.0,2.0,28.82,434200000.0,33.65,0.29,1.0,30.14,0.02,2702580.0,33.85,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,477.0,94.0,224.0,512.0,0.0,37.0,4096.0,0.0,304.0,0.0,0.0,0.0
347,SPB,8184.0,5702.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,42.12,0.0,0.23,95.0,2.0,79.27,42600000.0,89.37,0.24,1.0,83.79,0.03,192819.0,92.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,273.0,117.0,362.0,512.0,0.0,38.0,4096.0,0.0,304.0,0.0,0.0,0.0
54,STLA,8184.0,5605.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,10.15,0.15,-0.02,19.0,3.0,16.63,3120000000.0,17.73,0.32,0.4,17.09,0.05,2674995.0,18.4,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,153.0,57.0,126.0,1024.0,0.0,37.0,4096.0,0.0,112.0,0.0,0.0,0.0
49,AG,8184.0,5603.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,8.41,0.0,0.21,22.0,2.0,14.6,251240000.0,16.17,0.29,0.51,15.86,0.07,4757978.0,17.38,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,80.0,177.0,583.0,512.0,0.0,7.0,4096.0,0.0,147.0,1.0,0.0,0.0
353,ITT,8184.0,5548.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,52.89,0.04,0.05,100.0,2.0,82.34,86300000.0,93.77,0.24,0.98,85.76,0.02,223440.0,96.03,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,383.0,85.0,138.0,512.0,0.0,36.0,4096.0,0.0,298.0,0.0,0.0,0.0
345,RIO,8184.0,5504.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,51.42,-0.27,0.23,95.0,3.0,78.72,1620000000.0,85.25,0.23,0.08,82.8,0.08,2302041.0,90.63,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,121.0,106.0,111.0,1024.0,0.0,35.0,4096.0,0.0,10.0,1.0,0.0,0.0
314,BHP,8184.0,4965.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,44.79,0.0,0.24,81.0,2.0,68.5,2530000000.0,74.17,0.22,0.05,72.42,0.06,1862204.0,78.7,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,99.0,117.0,87.0,512.0,0.0,38.0,4096.0,0.0,16.0,0.0,0.0,0.0
274,LPX,8182.0,10948.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,21.78,9.27,0.74,74.0,9.0,47.0,106000000.0,64.88,0.54,0.97,51.35,0.05,2445674.0,64.61,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,1079.0,190.0,1063.0,4096.0,0.0,21.0,4096.0,0.0,294.0,0.0,8.0,101.0
445,NVCR,8182.0,9582.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,57.2,0.45,0.32,218.0,8.0,158.66,102630000.0,176.81,0.29,0.73,166.69,0.1,1315417.0,175.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,249.0,104.0,1318.0,3584.0,0.0,9.0,4096.0,0.0,218.0,0.0,1.0,3.0
498,ASML,8182.0,5627.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,304.89,2.44,0.79,673.0,2.0,539.52,415300000.0,638.26,0.3,0.18,576.77,0.03,643818.0,635.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,437.0,141.0,332.0,512.0,0.0,33.0,4096.0,0.0,42.0,0.0,9.0,25.0
497,RH,8178.0,9903.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,173.66,0.63,0.22,720.0,7.0,510.78,20490000.0,643.15,0.37,0.95,540.51,0.05,488214.0,633.31,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,778.0,119.0,1523.0,3072.0,0.0,22.0,4096.0,0.0,288.0,0.0,0.0,5.0
115,GPRE,8178.0,7572.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,6.99,0.87,-0.12,32.0,2.0,21.52,37700000.0,27.59,0.45,0.9,23.71,0.04,714455.0,27.22,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,670.0,208.0,1789.0,512.0,0.0,17.0,4096.0,0.0,272.0,0.0,0.0,8.0
279,HIG,8176.0,6428.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,34.34,-0.09,0.07,70.0,3.0,54.38,358200000.0,66.69,0.32,0.93,57.65,0.01,2913384.0,66.15,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,642.0,123.0,228.0,1024.0,0.0,33.0,4096.0,0.0,282.0,0.0,0.0,0.0
422,CNXC,8176.0,6415.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,80.0,0.04,-0.61,160.0,3.0,125.33,51160000.0,154.05,0.18,0.77,130.35,0.0,77947.0,151.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,745.0,82.0,205.0,1024.0,0.0,33.0,4096.0,0.0,230.0,0.0,0.0,0.0
35,MTG,8176.0,6206.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,7.11,0.02,-0.03,16.0,3.0,12.88,338900000.0,14.36,0.22,1.0,13.27,0.03,2540763.0,14.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,336.0,62.0,359.0,1024.0,0.0,25.0,4096.0,0.0,304.0,0.0,0.0,0.0
61,GENI,8176.0,5947.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,9.85,0.0,0.0,22.0,3.0,16.47,34500000.0,19.16,0.24,0.16,18.27,0.06,463178.0,19.14,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,200.0,224.0,348.0,1024.0,0.0,20.0,4096.0,0.0,35.0,0.0,0.0,0.0
46,NAVI,8174.0,13880.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,6.47,4.77,0.31,17.0,17.0,12.31,183000000.0,15.65,0.55,0.0,13.23,0.16,1356089.0,17.39,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,749.0,153.0,590.0,8192.0,0.0,47.0,4096.0,0.0,0.0,1.0,1.0,51.0
99,CHX,8174.0,12791.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,7.15,1.0,1.62,27.0,14.0,17.91,200580000.0,22.05,0.69,0.0,19.92,0.15,1289259.0,26.84,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,438.0,230.0,1296.0,6656.0,0.0,42.0,4096.0,0.0,0.0,2.0,22.0,9.0
306,BOOT,8174.0,11703.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,18.3,3.18,0.37,80.0,11.0,55.62,29120000.0,69.17,0.59,0.0,60.99,0.11,484835.0,79.58,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,549.0,198.0,1662.0,5120.0,0.0,42.0,4096.0,0.0,0.0,1.0,2.0,33.0
425,FOXF,8174.0,9427.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,62.7,3.26,0.52,165.0,9.0,122.42,41850000.0,145.77,0.4,0.0,133.19,0.1,390177.0,158.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,387.0,180.0,593.0,4096.0,0.0,36.0,4096.0,0.0,0.0,1.0,4.0,34.0
193,NVST,8174.0,7484.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,15.86,4.77,0.3,45.0,5.0,36.97,160500000.0,43.16,0.35,0.0,39.39,0.05,777624.0,45.06,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,392.0,134.0,719.0,2048.0,0.0,43.0,4096.0,0.0,0.0,0.0,1.0,51.0
113,CNO,8174.0,7352.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,12.96,3.85,0.29,28.0,6.0,23.61,134140000.0,25.82,0.28,0.0,24.38,0.07,1662071.0,27.78,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,242.0,67.0,303.0,2560.0,0.0,41.0,4096.0,0.0,0.0,1.0,1.0,41.0
457,ABG,8174.0,6835.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,68.8,3.73,0.36,215.0,3.0,164.69,19300000.0,202.9,0.38,0.0,177.75,0.02,119191.0,206.49,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,580.0,162.0,896.0,1024.0,0.0,36.0,4096.0,0.0,0.0,0.0,2.0,39.0
14,BCS,8174.0,5677.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,4.64,1.82,0.4,11.0,2.0,8.67,4310000000.0,10.22,0.35,0.02,9.18,0.01,6027787.0,10.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,464.0,120.0,433.0,512.0,0.0,32.0,4096.0,0.0,0.0,0.0,2.0,18.0
429,SWAV,8172.0,14954.0,10,0,True,True,True,True,True,True,True,True,False,True,True,False,42.79,-0.14,1.1,167.0,18.0,117.93,34800000.0,145.0,0.57,0.0,127.35,0.18,341010.0,157.48,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,0,568.0,164.0,1374.0,8704.0,0.0,33.0,4096.0,0.0,0.0,1.0,14.0,0.0
