,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),week52_high,SMA200_value,SMA150_value,prev_close,volume,Sales_QoQ_percent,Inst. Ownership,SMA50_percent,week52_low,EPS_QoQ_percent,Relative Strength Value,SMA50_value,Shares Outstanding,SMA200_percent,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
296,TD,8184.0,7952.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,72.0,59.61,62.54,71.57,2318555.0,-0.27,0.67,0.09,38.95,0.1,7.0,67.59,1810000000.0,0.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,331.0,101.0,112.0,3072.0,0.0,42.0,4096.0,0.0,198.0,0.0,0.0,0.0
91,OVV,8184.0,7949.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,28.0,19.08,21.46,24.97,2023250.0,-0.3,0.71,0.05,6.08,-0.28,3.0,24.26,260100000.00000003,0.61,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,534.0,255.0,1805.0,1024.0,0.0,24.0,4096.0,0.0,211.0,0.0,0.0,0.0
146,LMNX,8184.0,7861.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,40.0,28.84,30.85,36.65,307967.0,0.23,0.92,0.06,20.76,-0.93,6.0,35.34,45890000.0,0.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,596.0,143.0,160.0,2560.0,0.0,28.0,4096.0,0.0,278.0,0.0,0.0,0.0
493,BRK-B,8184.0,7861.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,292.0,243.19,250.26,286.9,4243511.0,0.05,0.69,0.09,169.25,0.0,7.0,271.78,2430000000.0,0.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,352.0,60.0,36.0,3072.0,0.0,40.0,4096.0,0.0,205.0,0.0,0.0,0.0
468,FTNT,8184.0,7827.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,212.0,159.39,172.61,198.39,1207373.0,0.23,0.69,0.07,110.37,0.08,6.0,198.25,163000000.0,0.38,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,608.0,170.0,156.0,2560.0,0.0,32.0,4096.0,0.0,205.0,0.0,0.0,0.0
413,RL,8184.0,7810.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,140.0,108.38,116.94,131.54,551047.0,-0.18,0.96,0.09,64.89,-0.64,6.0,127.42,73600000.0,0.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,367.0,162.0,302.0,2560.0,0.0,32.0,4096.0,0.0,291.0,0.0,0.0,0.0
113,UNM,8184.0,7772.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,31.0,25.06,26.37,30.06,1380459.0,0.07,0.87,0.08,13.82,-0.06,6.0,28.66,204130000.0,0.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,356.0,107.0,354.0,2560.0,0.0,37.0,4096.0,0.0,262.0,0.0,0.0,0.0
185,MLHR,8184.0,7726.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,46.0,38.37,39.27,44.22,595460.0,-0.11,0.88,0.08,20.24,0.09,6.0,42.61,58980000.0,0.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,348.0,48.0,372.0,2560.0,0.0,36.0,4096.0,0.0,266.0,0.0,0.0,0.0
520,BRK-A,8184.0,7697.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,439460.0,366294.55,377346.53,430640.0,2087.0,0.05,0.18,0.09,253501.0,0.0,7.0,409094.03,1530000.0,0.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,345.0,62.0,41.0,3072.0,0.0,39.0,4096.0,0.0,42.0,0.0,0.0,0.0
429,PKG,8184.0,7688.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,155.0,136.03,138.74,155.05,298924.0,0.06,0.91,0.1,90.92,0.17,7.0,143.39,94200000.0,0.22,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,137.0,41.0,23.0,3072.0,0.0,43.0,4096.0,0.0,275.0,1.0,0.0,0.0
154,RYN,8184.0,7408.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,38.0,31.81,33.21,37.59,1016062.0,-0.26,0.89,0.1,21.26,-0.62,6.0,35.46,137870000.0,0.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,278.0,90.0,74.0,2560.0,0.0,41.0,4096.0,0.0,269.0,0.0,0.0,0.0
485,AMP,8184.0,7298.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,266.0,212.74,223.27,253.92,509571.0,0.11,0.85,0.07,121.98,-0.78,5.0,247.57,119800000.0,0.32,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,446.0,101.0,316.0,2048.0,0.0,35.0,4096.0,0.0,256.0,0.0,0.0,0.0
446,ALXN,8184.0,7256.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,173.0,148.88,157.61,173.33,1415721.0,0.13,0.89,0.09,100.51,0.14,6.0,162.71,221020000.0,0.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,133.0,120.0,34.0,2560.0,0.0,43.0,4096.0,0.0,269.0,1.0,0.0,0.0
414,J,8184.0,7196.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,142.0,116.07,120.39,139.06,634386.0,-0.48,0.88,0.06,71.6,-1.0,5.0,134.37,130260000.0,0.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,476.0,76.0,195.0,2048.0,0.0,39.0,4096.0,0.0,266.0,0.0,0.0,0.0
325,OMC,8184.0,7167.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,85.0,68.27,71.74,83.43,2164848.0,0.01,0.96,0.06,45.8,0.12,5.0,80.01,215600000.0,0.32,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,472.0,104.0,116.0,2048.0,0.0,40.0,4096.0,0.0,291.0,0.0,0.0,0.0
313,NTAP,8184.0,7125.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,80.0,65.16,69.57,76.61,741939.0,0.05,0.94,0.08,40.97,-0.34,5.0,75.44,223000000.0,0.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,346.0,139.0,176.0,2048.0,0.0,35.0,4096.0,0.0,285.0,0.0,0.0,0.0
34,SITC,8184.0,6996.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,15.0,11.8,12.67,14.34,1966809.0,-0.01,0.78,0.06,4.65,-0.64,3.0,14.21,198530000.0,0.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,498.0,151.0,958.0,1024.0,0.0,35.0,4096.0,0.0,234.0,0.0,0.0,0.0
295,ATRC,8184.0,6897.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,78.0,57.74,63.29,70.46,230185.0,0.12,0.98,0.07,34.56,0.11,4.0,69.18,44630000.0,0.37,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,381.0,197.0,363.0,1536.0,0.0,26.0,4096.0,0.0,298.0,0.0,0.0,0.0
128,HWM,8184.0,6817.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,34.0,27.82,29.64,32.35,5157993.0,-0.26,0.9,0.05,10.77,-0.48,3.0,32.11,434000000.0,0.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,341.0,134.0,916.0,1024.0,0.0,34.0,4096.0,0.0,272.0,0.0,0.0,0.0
108,AQUA,8184.0,6791.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,31.0,26.57,27.07,28.49,816256.0,-0.01,0.91,0.07,15.96,-0.36,5.0,27.96,118880000.0,0.17,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,135.0,39.0,169.0,2048.0,0.0,29.0,4096.0,0.0,275.0,0.0,0.0,0.0
268,MET,8184.0,6754.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,67.0,53.51,56.58,64.55,3632614.0,-0.15,0.77,0.06,31.72,-0.93,4.0,63.0,885400000.0,0.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,465.0,117.0,274.0,1536.0,0.0,36.0,4096.0,0.0,230.0,0.0,0.0,0.0
352,ITT,8184.0,6721.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,100.0,81.6,85.28,95.5,564597.0,0.05,0.98,0.05,47.38,0.04,4.0,93.42,86300000.0,0.28,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,391.0,92.0,273.0,1536.0,0.0,35.0,4096.0,0.0,298.0,0.0,0.0,0.0
362,RY,8184.0,6707.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,101.0,86.12,88.86,99.65,1469387.0,-0.29,0.52,0.07,58.74,0.11,5.0,94.85,1420000000.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,276.0,65.0,32.0,2048.0,0.0,40.0,4096.0,0.0,150.0,0.0,0.0,0.0
48,PBCT,8184.0,6651.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,19.0,15.35,16.36,19.03,3095926.0,-0.16,0.77,0.07,9.88,0.13,4.0,18.17,419100000.0,0.39,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,453.0,135.0,158.0,1536.0,0.0,43.0,4096.0,0.0,230.0,0.0,0.0,0.0
391,CHH,8184.0,6556.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,119.0,105.58,107.94,115.44,427529.0,-0.16,0.58,0.08,70.4,-0.6,5.0,111.71,55260000.0,0.18,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,143.0,46.0,15.0,2048.0,0.0,38.0,4096.0,0.0,170.0,0.0,0.0,0.0
167,CUBE,8184.0,6509.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,43.0,36.18,37.22,41.85,1438888.0,0.15,1.0,0.06,23.48,0.07,4.0,40.63,201520000.0,0.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,375.0,59.0,101.0,1536.0,0.0,38.0,4096.0,0.0,304.0,0.0,0.0,0.0
366,LAMR,8184.0,6454.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,106.0,86.78,90.67,101.66,274438.0,-0.09,0.92,0.05,59.2,-0.06,4.0,98.19,100970000.0,0.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,340.0,92.0,76.0,1536.0,0.0,36.0,4096.0,0.0,278.0,0.0,0.0,0.0
347,SPB,8184.0,6394.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,95.0,78.51,83.23,92.36,207121.0,0.23,1.0,0.06,37.6,0.0,3.0,88.94,42600000.0,0.28,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,281.0,123.0,528.0,1024.0,0.0,38.0,4096.0,0.0,304.0,0.0,0.0,0.0
330,SYNH,8184.0,6361.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,89.0,73.13,76.82,85.25,454323.0,0.04,0.88,0.07,51.29,0.15,4.0,82.12,104270000.0,0.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,283.0,103.0,42.0,1536.0,0.0,35.0,4096.0,0.0,266.0,0.0,0.0,0.0
173,FLS,8184.0,6358.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,43.0,37.42,38.88,42.1,749959.0,-0.04,0.99,0.08,22.44,0.17,4.0,40.33,130430000.0,0.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,153.0,80.0,153.0,1536.0,0.0,39.0,4096.0,0.0,301.0,0.0,0.0,0.0
245,NTR,8184.0,6310.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,62.0,51.88,54.25,59.29,1839724.0,0.12,0.67,0.08,31.26,0.0,4.0,56.31,570210000.0,0.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,156.0,94.0,195.0,1536.0,0.0,35.0,4096.0,0.0,198.0,0.0,0.0,0.0
260,TLND,8184.0,6177.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,65.0,50.36,54.01,64.72,164976.0,0.17,0.9,0.03,29.47,-0.24,2.0,64.24,32220000.0,0.38,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,776.0,148.0,331.0,512.0,0.0,42.0,4096.0,0.0,272.0,0.0,0.0,0.0
424,ETN,8184.0,6018.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,148.0,127.39,131.75,145.8,1505397.0,-0.02,0.83,0.05,73.71,0.07,3.0,142.3,398300000.0,0.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,328.0,70.0,210.0,1024.0,0.0,40.0,4096.0,0.0,250.0,0.0,0.0,0.0
191,ACC,8184.0,5651.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,47.0,42.5,43.23,46.37,809337.0,-0.07,0.97,0.06,27.51,-0.81,3.0,44.67,137710000.0,0.16,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,136.0,35.0,26.0,1024.0,0.0,40.0,4096.0,0.0,294.0,0.0,0.0,0.0
383,FRT,8184.0,5410.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,116.0,95.64,99.26,111.47,389115.0,-0.06,0.94,0.05,67.91,-0.14,2.0,108.41,76840000.0,0.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,378.0,78.0,25.0,512.0,0.0,36.0,4096.0,0.0,285.0,0.0,0.0,0.0
265,BNS,8184.0,5356.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,66.0,56.16,59.01,65.25,1523049.0,-0.21,0.66,0.05,35.44,0.02,2.0,63.16,1210000000.0,0.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,288.0,104.0,120.0,512.0,0.0,41.0,4096.0,0.0,195.0,0.0,0.0,0.0
316,WRB,8184.0,5337.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,81.0,70.42,72.07,79.42,502608.0,0.19,0.72,0.03,47.4,0.0,2.0,79.14,185190000.0,0.19,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,402.0,48.0,26.0,512.0,0.0,39.0,4096.0,0.0,214.0,0.0,0.0,0.0
411,AME,8184.0,5274.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,137.0,121.58,124.25,133.42,716794.0,0.01,0.88,0.04,78.75,-0.22,2.0,132.49,230440000.0,0.17,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,272.0,45.0,45.0,512.0,0.0,38.0,4096.0,0.0,266.0,0.0,0.0,0.0
350,EMR,8184.0,5265.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,96.0,84.15,87.24,94.71,1942235.0,0.06,0.76,0.05,52.94,0.1,2.0,92.04,599400000.0,0.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,225.0,75.0,90.0,512.0,0.0,40.0,4096.0,0.0,227.0,0.0,0.0,0.0
41,SM,8182.0,14846.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,19.0,10.76,13.24,16.25,3318284.0,0.25,0.83,0.03,1.4,0.4,4.0,16.97,114760000.0,1.18,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,1154.0,472.0,7314.0,1536.0,0.0,18.0,4096.0,0.0,250.0,0.0,4.0,2.0
451,NVCR,8182.0,7998.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,218.0,157.27,166.19,173.04,466038.0,0.32,0.73,0.1,57.2,0.45,5.0,173.94,102630000.0,0.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,191.0,116.0,1318.0,2048.0,0.0,7.0,4096.0,0.0,218.0,0.0,1.0,3.0
353,DHI,8182.0,7490.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,104.0,80.14,82.93,94.97,2206497.0,0.43,0.85,0.05,46.16,0.94,5.0,95.49,362300000.0,0.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,620.0,71.0,360.0,2048.0,0.0,28.0,4096.0,0.0,256.0,0.0,3.0,8.0
436,MRNA,8182.0,7041.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,186.0,136.81,147.13,149.87,6486239.0,39.61,0.55,0.08,52.18,9.07,2.0,154.81,400000000.0,0.39,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,214.0,154.0,1166.0,512.0,0.0,10.0,4096.0,0.0,160.0,0.0,630.0,99.0
511,ASML,8182.0,6740.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,673.0,533.2,571.72,623.09,1330349.0,0.79,0.18,0.07,292.54,2.44,4.0,636.65,415300000.0,0.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,465.0,148.0,389.0,1536.0,0.0,30.0,4096.0,0.0,42.0,0.0,9.0,25.0
518,GOOGL,8182.0,5457.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,2393.0,1961.76,2038.3,2229.04,1589897.0,0.34,0.81,0.04,1356.86,1.66,2.0,2246.34,673220000.0,0.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,418.0,80.0,60.0,512.0,0.0,31.0,4096.0,0.0,243.0,0.0,1.0,16.0
519,GOOG,8182.0,5453.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,2430.0,1973.61,2052.36,2261.97,1328262.0,0.34,0.69,0.05,1356.13,1.62,2.0,2269.46,686470000.0,0.26,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,433.0,82.0,77.0,512.0,0.0,31.0,4096.0,0.0,205.0,0.0,1.0,16.0
380,CVAC,8180.0,8334.0,10,0,True,True,True,True,True,True,True,True,True,False,True,False,136.0,94.8,99.78,102.35,1132829.0,0.88,0.23,0.12,43.8,-1.71,7.0,102.37,177970000.0,0.31,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,0,106.0,108.0,884.0,3072.0,0.0,0.0,4096.0,0.0,58.0,0.0,10.0,0.0
360,CZR,8180.0,7918.0,10,0,True,True,True,True,True,True,True,True,True,False,True,False,106.0,80.44,86.54,94.37,2588071.0,1.53,0.95,0.05,22.13,0.0,3.0,94.83,208000000.0,0.4,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,0,392.0,155.0,1919.0,1024.0,0.0,24.0,4096.0,0.0,288.0,0.0,20.0,0.0
444,FRPT,8180.0,5944.0,10,0,True,True,True,True,True,True,True,True,True,False,True,False,185.0,149.37,155.88,164.89,226590.0,0.33,0.93,0.05,70.5,-1.73,2.0,169.27,41630000.0,0.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,0,352.0,89.0,588.0,512.0,0.0,24.0,4096.0,0.0,282.0,0.0,1.0,0.0
314,WFG,8180.0,5825.0,10,0,True,True,True,True,True,True,True,True,True,False,True,False,87.0,68.96,72.92,78.68,459192.0,0.5,0.32,0.05,45.75,0.0,3.0,78.75,119400000.0,0.28,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,0,327.0,118.0,144.0,1024.0,0.0,26.0,4096.0,0.0,86.0,0.0,4.0,0.0
512,RH,8178.0,11855.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,720.0,504.67,535.09,629.65,361304.0,0.22,0.95,0.1,150.24,0.63,10.0,638.87,20490000.0,0.43,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,794.0,123.0,1920.0,4608.0,0.0,21.0,4096.0,0.0,288.0,0.0,0.0,5.0
373,HRI,8178.0,10753.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,113.0,77.72,85.37,101.63,114256.0,0.04,0.99,0.06,21.79,9.51,7.0,101.85,29500000.0,0.61,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,791.0,202.0,2162.0,3072.0,0.0,25.0,4096.0,0.0,301.0,0.0,0.0,104.0
396,SNX,8178.0,9123.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,126.0,94.24,100.5,118.5,205526.0,0.21,0.79,0.05,44.24,0.29,7.0,120.67,51150000.0,0.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,822.0,136.0,726.0,3072.0,0.0,33.0,4096.0,0.0,237.0,0.0,0.0,1.0
15,MRO,8178.0,7246.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,13.0,8.68,9.75,11.07,19178867.0,-0.12,0.72,0.05,3.85,3.12,3.0,11.08,789000000.0,0.58,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,559.0,252.0,1051.0,1024.0,0.0,17.0,4096.0,0.0,214.0,0.0,0.0,33.0
248,KSS,8178.0,7030.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,63.0,46.7,52.49,56.78,4076211.0,-0.1,0.95,0.04,16.69,0.3,2.0,59.64,157590000.0,0.58,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,558.0,254.0,1295.0,512.0,0.0,26.0,4096.0,0.0,288.0,0.0,0.0,1.0
217,CIT,8178.0,6990.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,55.0,43.1,46.11,52.16,608390.0,-0.24,1.0,0.04,14.27,1.47,2.0,52.22,98810000.0,0.49,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,543.0,143.0,1344.0,512.0,0.0,34.0,4096.0,0.0,304.0,0.0,0.0,14.0
270,TNL,8178.0,6684.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,66.0,56.97,62.13,63.21,678219.0,0.12,0.86,0.05,27.22,1.22,4.0,63.57,86300000.0,0.46,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,95.0,185.0,466.0,1536.0,0.0,35.0,4096.0,0.0,259.0,0.0,0.0,12.0
515,FCNCA,8178.0,6243.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,885.0,693.38,745.58,844.46,40448.0,-0.04,0.5,0.04,311.5,1.66,2.0,848.29,9820000.0,0.46,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,564.0,154.0,722.0,512.0,0.0,35.0,4096.0,0.0,144.0,0.0,0.0,16.0
175,AVT,8178.0,5575.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,45.0,36.94,39.59,42.45,555207.0,-0.64,0.99,0.03,24.66,2.3,2.0,43.12,99540000.0,0.28,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,365.0,147.0,97.0,512.0,0.0,33.0,4096.0,0.0,301.0,0.0,0.0,24.0
117,AVTR,8178.0,5465.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,33.0,28.65,29.54,30.44,5757243.0,0.18,0.93,0.04,16.5,3.72,2.0,31.26,581100000.0,0.18,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,238.0,64.0,205.0,512.0,0.0,29.0,4096.0,0.0,282.0,0.0,0.0,39.0
333,CAR,8176.0,19437.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,90.0,52.92,58.59,78.9,1393157.0,-0.22,0.99,0.16,11.88,-0.12,20.0,79.19,69900000.0,0.89,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,1440.0,219.0,3631.0,9728.0,0.0,22.0,4096.0,0.0,301.0,0.0,0.0,0.0
147,CPE,8176.0,11882.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,42.0,22.47,27.1,33.97,1710510.0,0.24,0.57,-0.01,4.53,-1.35,3.0,36.97,42590000.0,1.09,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,1492.0,422.0,4672.0,1024.0,0.0,10.0,4096.0,0.0,166.0,0.0,0.0,0.0
43,M,8176.0,8604.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,21.0,13.63,15.23,15.86,29170562.0,-0.18,0.86,0.07,5.01,-0.53,5.0,16.75,311400000.0,0.58,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,409.0,240.0,1551.0,2048.0,0.0,1.0,4096.0,0.0,259.0,0.0,0.0,0.0
430,CNXC,8176.0,8013.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,160.0,124.91,128.79,152.7,95220.0,-0.61,0.77,0.05,80.0,0.04,6.0,153.67,51160000.0,0.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,791.0,64.0,205.0,2560.0,0.0,35.0,4096.0,32.0,230.0,0.0,0.0,0.0
160,JWN,8176.0,7554.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,46.0,32.56,36.37,36.81,4182439.0,-0.2,0.61,0.08,11.79,-0.83,4.0,37.44,157800000.0,0.52,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,121.0,240.0,1373.0,1536.0,0.0,9.0,4096.0,0.0,179.0,0.0,0.0,0.0
