,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),SMA50_percent,SMA200_value,Inst. Ownership,EPS_QoQ_percent,week52_high,SMA50_value,SMA200_percent,week52_low,volume,Shares Outstanding,SMA150_value,prev_close,Relative Strength Value,Sales_QoQ_percent,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
184,EPC,8184.0,11575.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.13,35.67,0.99,-0.27,45.0,40.06,0.31,26.22,709510.0,54300000.0,36.39,43.5,14.0,-0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,413.0,41.0,30.0,6656.0,0.0,37.0,4096.0,0.0,301.0,1.0,0.0,0.0
356,NGVT,8184.0,11451.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.16,72.58,0.95,0.11,89.0,77.8,0.32,47.31,140103.0,40420000.0,74.51,89.24,14.0,0.11,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,181.0,54.0,132.0,6656.0,0.0,43.0,4096.0,0.0,288.0,1.0,0.0,0.0
91,HRB,8184.0,11357.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.14,19.23,0.94,-0.92,25.0,22.64,0.38,13.15,1250152.0,183440000.0,19.81,24.55,13.0,-0.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,585.0,62.0,144.0,6144.0,0.0,40.0,4096.0,0.0,285.0,1.0,0.0,0.0
533,TPL,8184.0,11298.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.06,1072.32,0.49,-0.13,1753.0,1598.77,0.87,441.7,47254.0,7760000.0,1236.04,1688.17,9.0,-0.13,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1202.0,313.0,1414.0,4096.0,0.0,36.0,4096.0,0.0,141.0,0.0,0.0,0.0
183,IRM,8184.0,11280.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.13,33.09,0.81,-0.29,44.0,39.4,0.38,23.46,3326553.0,288760000.0,35.02,42.5,13.0,0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,512.0,119.0,128.0,6144.0,0.0,37.0,4096.0,0.0,243.0,1.0,0.0,0.0
281,FL,8184.0,11206.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.13,49.2,0.97,-0.08,66.0,59.19,0.5,26.83,1732902.0,104000000.0,52.55,64.6,12.0,-0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,518.0,139.0,487.0,5632.0,0.0,39.0,4096.0,0.0,294.0,1.0,0.0,0.0
116,GES,8184.0,10957.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.13,22.85,0.71,-0.05,30.0,27.23,0.54,7.42,469918.0,63030000.0,25.2,29.56,10.0,-0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,330.0,211.0,1460.0,4608.0,0.0,40.0,4096.0,0.0,211.0,1.0,0.0,0.0
123,VVV,8184.0,10678.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.13,25.17,0.99,0.11,32.0,28.92,0.34,17.62,778039.0,182000000.0,26.13,31.71,12.0,0.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,437.0,78.0,92.0,5632.0,0.0,41.0,4096.0,0.0,301.0,1.0,0.0,0.0
149,PSXP,8184.0,10656.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.11,29.15,0.21,-1.14,47.0,33.85,0.3,22.02,701327.0,228340000.0,30.0,36.06,12.0,-0.06,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,526.0,60.0,287.0,5632.0,0.0,3.0,4096.0,0.0,51.0,1.0,0.0,0.0
180,JWN,8184.0,10608.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.13,33.08,0.61,-0.83,46.0,37.57,0.6,11.79,3407888.0,157800000.0,36.59,40.95,10.0,-0.2,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,110.0,217.0,1373.0,4608.0,0.0,24.0,4096.0,0.0,179.0,1.0,0.0,0.0
245,CPRI,8184.0,10309.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.08,44.84,0.95,-0.15,60.0,53.74,0.59,13.45,1794580.0,150660000.0,48.91,56.86,8.0,-0.17,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,404.0,186.0,1717.0,3584.0,0.0,34.0,4096.0,0.0,288.0,0.0,0.0,0.0
114,LEVI,8184.0,10289.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.1,22.6,0.9,-0.07,30.0,27.75,0.49,12.0,1038082.0,399540000.0,24.03,29.07,10.0,-0.13,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,634.0,130.0,512.0,4608.0,0.0,37.0,4096.0,0.0,272.0,0.0,0.0,0.0
41,SHLX,8184.0,10267.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.11,11.91,0.24,-0.04,16.0,14.62,0.37,8.17,1266869.0,393300000.0,12.6,15.32,11.0,0.15,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,657.0,119.0,179.0,5120.0,0.0,35.0,4096.0,0.0,61.0,0.0,0.0,0.0
477,CSL,8184.0,10118.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.11,158.25,0.94,-0.11,196.0,181.68,0.31,112.99,387773.0,53000000.0,162.98,196.27,11.0,-0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,470.0,61.0,42.0,5120.0,0.0,43.0,4096.0,0.0,285.0,1.0,0.0,0.0
130,CMC,8184.0,10044.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.1,24.68,0.91,0.03,33.0,30.44,0.4,16.13,641285.0,120340000.0,26.12,31.71,10.0,0.09,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,677.0,119.0,233.0,4608.0,0.0,36.0,4096.0,0.0,275.0,0.0,0.0,0.0
127,WRI,8184.0,10021.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.11,24.84,0.83,-0.46,33.0,30.21,0.45,15.42,1201333.0,126520000.0,26.25,32.6,10.0,0.09,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,618.0,116.0,291.0,4608.0,0.0,41.0,4096.0,0.0,250.0,1.0,0.0,0.0
379,DIN,8184.0,9935.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.09,76.41,0.9,0.15,99.0,93.06,0.42,35.13,336037.0,16460000.0,81.27,97.17,9.0,-0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,594.0,130.0,707.0,4096.0,0.0,40.0,4096.0,0.0,272.0,0.0,0.0,0.0
31,DB,8184.0,9394.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.12,11.7,0.34,0.0,14.0,12.89,0.32,7.06,4054359.0,2100000000.0,12.01,14.4,10.0,-0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,300.0,54.0,194.0,4608.0,0.0,48.0,4096.0,0.0,93.0,1.0,0.0,0.0
27,EAF,8184.0,9311.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.13,10.77,0.81,-0.19,14.0,12.44,0.45,6.07,4126831.0,267320000.0,11.66,13.72,9.0,-0.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,274.0,169.0,393.0,4096.0,0.0,39.0,4096.0,0.0,243.0,1.0,0.0,0.0
258,CCEP,8184.0,9261.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.13,49.66,0.32,-0.36,61.0,55.28,0.31,34.03,1659616.0,442610000.0,52.07,60.27,10.0,-0.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,253.0,99.0,77.0,4608.0,0.0,41.0,4096.0,0.0,86.0,1.0,0.0,0.0
428,EMN,8184.0,9042.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.13,106.85,0.87,0.05,130.0,116.84,0.33,62.93,502771.0,136100000.0,110.68,128.99,9.0,0.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,228.0,73.0,245.0,4096.0,0.0,41.0,4096.0,0.0,262.0,1.0,0.0,0.0
101,OVV,8184.0,9029.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.08,19.36,0.71,-0.28,28.0,24.34,0.65,7.14,2141692.0,260100000.00000003,21.71,26.16,6.0,-0.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,496.0,249.0,1385.0,2560.0,0.0,31.0,4096.0,0.0,211.0,1.0,0.0,0.0
426,EME,8184.0,8936.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.08,99.88,0.98,0.14,125.0,119.19,0.38,59.26,147173.0,54900000.0,105.6,124.78,8.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,527.0,117.0,272.0,3584.0,0.0,42.0,4096.0,0.0,298.0,0.0,0.0,0.0
434,RL,8184.0,8833.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.1,109.33,0.96,-0.64,140.0,128.13,0.42,64.89,737334.0,73600000.0,117.63,136.48,8.0,-0.18,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,366.0,155.0,302.0,3584.0,0.0,38.0,4096.0,0.0,291.0,1.0,0.0,0.0
262,JW-A,8184.0,8808.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.1,48.44,0.94,-0.37,62.0,57.81,0.43,30.59,184474.0,55980000.0,52.65,61.72,8.0,0.03,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,401.0,178.0,221.0,3584.0,0.0,42.0,4096.0,0.0,285.0,1.0,0.0,0.0
423,DVA,8184.0,8641.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.1,111.13,0.95,0.15,128.0,114.83,0.2,75.56,631436.0,109010000.0,112.85,125.41,9.0,-0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,72.0,32.0,17.0,4096.0,0.0,39.0,4096.0,0.0,288.0,1.0,0.0,0.0
313,TD,8184.0,8450.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.1,60.04,0.67,0.1,73.0,67.87,0.31,39.69,1234747.0,1810000000.0,62.82,72.41,8.0,-0.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,329.0,95.0,106.0,3584.0,0.0,41.0,4096.0,0.0,198.0,1.0,0.0,0.0
442,AJG,8184.0,8394.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.1,123.81,0.85,0.07,151.0,138.08,0.24,90.22,1498002.0,194600000.0,126.75,147.3,8.0,0.16,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,366.0,49.0,4.0,3584.0,0.0,38.0,4096.0,0.0,256.0,1.0,0.0,0.0
196,MLHR,8184.0,8206.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.09,38.55,0.88,0.09,46.0,42.79,0.31,20.89,521459.0,58980000.0,39.36,45.71,7.0,-0.11,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,357.0,43.0,329.0,3072.0,0.0,42.0,4096.0,0.0,266.0,1.0,0.0,0.0
213,BHF,8184.0,8163.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.08,40.45,0.89,-1.15,49.0,46.73,0.33,25.33,382540.0,87570000.0,42.4,49.42,7.0,-0.9,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,418.0,99.0,165.0,3072.0,0.0,44.0,4096.0,0.0,269.0,0.0,0.0,0.0
510,BRK-B,8184.0,7847.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.08,244.36,0.69,0.0,292.0,273.31,0.24,172.49,3463817.0,2430000000.0,251.43,290.68,7.0,0.05,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,356.0,59.0,16.0,3072.0,0.0,42.0,4096.0,0.0,205.0,1.0,0.0,0.0
465,ALXN,8184.0,7785.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.09,149.73,0.89,0.14,175.0,163.56,0.27,100.51,1373512.0,221020000.0,157.76,173.49,7.0,0.13,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,151.0,110.0,46.0,3072.0,0.0,41.0,4096.0,0.0,269.0,0.0,0.0,0.0
120,UNM,8184.0,7704.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.08,25.26,0.87,-0.06,31.0,28.79,0.34,14.47,1474824.0,204130000.0,26.53,30.74,6.0,0.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,349.0,103.0,292.0,2560.0,0.0,41.0,4096.0,0.0,262.0,1.0,0.0,0.0
449,PKG,8184.0,7698.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.1,136.66,0.91,0.17,155.0,144.22,0.22,90.92,338190.0,94200000.0,139.01,154.25,7.0,0.06,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,154.0,35.0,23.0,3072.0,0.0,42.0,4096.0,0.0,275.0,1.0,0.0,0.0
311,ATRC,8184.0,7404.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.07,58.3,0.98,0.11,78.0,69.64,0.38,34.56,294229.0,44630000.0,63.79,72.0,5.0,0.12,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,376.0,193.0,363.0,2048.0,0.0,30.0,4096.0,0.0,298.0,0.0,0.0,0.0
160,RYN,8184.0,7392.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.09,31.97,0.89,-0.62,38.0,35.73,0.24,21.93,639710.0,137870000.0,33.34,38.06,6.0,-0.26,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,294.0,88.0,41.0,2560.0,0.0,43.0,4096.0,0.0,269.0,1.0,0.0,0.0
480,UTHR,8184.0,7382.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.06,165.75,1.0,-0.81,212.0,197.05,0.35,99.9,241156.0,44600000.0,175.53,197.87,5.0,0.06,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,502.0,121.0,280.0,2048.0,0.0,31.0,4096.0,0.0,304.0,0.0,0.0,0.0
151,LMNX,8184.0,7341.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.06,29.04,0.92,-0.93,40.0,35.56,0.29,20.76,744792.0,45890000.0,31.12,36.66,5.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,584.0,147.0,160.0,2048.0,0.0,28.0,4096.0,0.0,278.0,0.0,0.0,0.0
485,FTNT,8184.0,7318.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.06,160.53,0.69,0.08,212.0,199.64,0.37,110.37,843772.0,163000000.0,174.06,205.86,5.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,602.0,173.0,156.0,2048.0,0.0,38.0,4096.0,0.0,205.0,0.0,0.0,0.0
502,AMP,8184.0,7227.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.07,214.17,0.85,-0.78,266.0,248.84,0.31,128.54,512488.0,119800000.0,224.58,258.34,5.0,0.11,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,442.0,100.0,247.0,2048.0,0.0,38.0,4096.0,0.0,256.0,0.0,0.0,0.0
383,RY,8184.0,7215.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.08,86.57,0.52,0.11,101.0,95.16,0.23,58.87,1542664.0,1420000000.0,89.18,100.55,6.0,-0.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,275.0,62.0,30.0,2560.0,0.0,42.0,4096.0,0.0,150.0,0.0,0.0,0.0
536,BRK-A,8184.0,7170.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.08,368060.23,0.18,0.0,439460.0,411286.11,0.23,258700.0,1673.0,1530000.0,379048.09,437259.97,6.0,0.05,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,348.0,61.0,20.0,2560.0,0.0,42.0,4096.0,0.0,42.0,1.0,0.0,0.0
435,J,8184.0,7145.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.06,116.7,0.88,-1.0,142.0,134.9,0.28,74.28,373480.0,130260000.0,120.98,138.45,5.0,-0.48,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,471.0,75.0,151.0,2048.0,0.0,38.0,4096.0,0.0,266.0,0.0,0.0,0.0
328,NTAP,8184.0,7116.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.07,65.72,0.94,-0.34,80.0,75.7,0.34,40.97,2219560.0,223000000.0,69.83,78.5,5.0,0.05,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,344.0,128.0,176.0,2048.0,0.0,39.0,4096.0,0.0,285.0,0.0,0.0,0.0
133,HWM,8184.0,7108.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.06,28.09,0.9,-0.48,34.0,32.18,0.37,12.05,4119007.0,434000000.0,29.76,33.25,4.0,-0.26,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,333.0,122.0,710.0,1536.0,0.0,39.0,4096.0,0.0,272.0,0.0,0.0,0.0
174,CUBE,8184.0,6962.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.07,36.28,1.0,0.07,43.0,40.83,0.21,24.94,990425.0,201520000.0,37.39,42.05,5.0,0.15,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,377.0,63.0,35.0,2048.0,0.0,39.0,4096.0,0.0,304.0,0.0,0.0,0.0
257,NTR,8184.0,6817.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.08,52.2,0.67,0.0,62.0,56.49,0.28,31.26,1634585.0,570210000.0,54.48,60.54,5.0,0.12,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,151.0,89.0,195.0,2048.0,0.0,39.0,4096.0,0.0,198.0,1.0,0.0,0.0
182,FLS,8184.0,6790.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.08,37.64,0.99,0.17,43.0,40.51,0.25,24.27,637161.0,130430000.0,38.96,43.21,5.0,-0.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,163.0,72.0,65.0,2048.0,0.0,44.0,4096.0,0.0,301.0,1.0,0.0,0.0
110,AQUA,8184.0,6754.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.06,26.65,0.91,-0.36,31.0,28.13,0.16,16.68,568670.0,118880000.0,27.16,29.11,5.0,-0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,146.0,39.0,118.0,2048.0,0.0,32.0,4096.0,0.0,275.0,0.0,0.0,0.0
37,SITC,8184.0,6717.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.05,11.92,0.78,-0.64,15.0,14.27,0.4,5.37,1161605.0,198530000.0,12.75,14.77,3.0,-0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,488.0,143.0,692.0,1024.0,0.0,40.0,4096.0,0.0,234.0,0.0,0.0,0.0
280,MET,8184.0,6714.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.06,53.94,0.77,-0.93,67.0,63.23,0.34,32.39,3560129.0,885400000.0,56.97,65.9,4.0,-0.15,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,450.0,115.0,247.0,1536.0,0.0,40.0,4096.0,0.0,230.0,0.0,0.0,0.0
229,JBL,8184.0,6673.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.04,45.33,0.92,0.0,55.0,53.33,0.29,29.11,464819.0,150260000.0,47.78,53.94,4.0,0.12,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,476.0,111.0,137.0,1536.0,0.0,39.0,4096.0,0.0,278.0,0.0,0.0,0.0
338,OMC,8184.0,6645.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.05,68.81,0.96,0.12,85.0,80.34,0.31,45.8,1358699.0,215600000.0,72.08,83.64,4.0,0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,469.0,97.0,116.0,1536.0,0.0,40.0,4096.0,0.0,291.0,0.0,0.0,0.0
56,PBCT,8184.0,6632.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.07,15.48,0.77,0.13,19.0,18.23,0.39,9.88,3759078.0,419100000.0,16.49,19.35,4.0,-0.16,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,432.0,134.0,158.0,1536.0,0.0,46.0,4096.0,0.0,230.0,0.0,0.0,0.0
317,WH,8184.0,6593.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.05,63.37,0.95,0.09,76.0,73.0,0.27,40.89,623995.0,93400000.0,66.17,75.5,4.0,-0.26,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,423.0,90.0,118.0,1536.0,0.0,42.0,4096.0,0.0,288.0,0.0,0.0,0.0
373,ITT,8184.0,6581.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.05,82.12,0.98,0.04,100.0,93.75,0.27,52.89,335337.0,86300000.0,85.6,96.23,4.0,0.05,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,390.0,87.0,138.0,1536.0,0.0,36.0,4096.0,0.0,298.0,0.0,0.0,0.0
447,CNXC,8184.0,6437.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.02,125.13,0.77,0.04,160.0,154.19,0.2,80.0,191060.0,51160000.0,129.86,155.41,3.0,-0.61,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,767.0,77.0,205.0,1024.0,0.0,38.0,4096.0,0.0,230.0,0.0,0.0,0.0
385,LAMR,8184.0,6419.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.05,87.39,0.92,-0.06,106.0,98.55,0.27,60.74,240261.0,100970000.0,91.01,102.28,4.0,-0.09,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,339.0,85.0,48.0,1536.0,0.0,37.0,4096.0,0.0,278.0,0.0,0.0,0.0
343,SYNH,8184.0,6359.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.07,73.6,0.88,0.15,89.0,82.53,0.24,51.29,369647.0,104270000.0,77.2,85.75,4.0,0.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,283.0,100.0,42.0,1536.0,0.0,36.0,4096.0,0.0,266.0,0.0,0.0,0.0
43,HPE,8184.0,6243.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.05,13.43,0.84,-0.33,17.0,16.0,0.36,8.37,10342358.0,1300000000.0,14.35,16.26,3.0,-0.02,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,471.0,140.0,224.0,1024.0,0.0,35.0,4096.0,0.0,253.0,0.0,0.0,0.0
365,SPB,8184.0,6223.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.05,79.03,1.0,0.0,95.0,89.34,0.27,42.12,205389.0,42600000.0,83.63,92.27,3.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,280.0,119.0,362.0,1024.0,0.0,38.0,4096.0,0.0,304.0,0.0,0.0,0.0
275,TLND,8184.0,6137.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.02,50.72,0.9,-0.24,65.0,64.27,0.37,29.47,379384.0,32220000.0,54.56,64.79,2.0,0.17,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,729.0,155.0,331.0,512.0,0.0,42.0,4096.0,0.0,272.0,0.0,0.0,0.0
363,RIO,8184.0,6015.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.09,78.48,0.08,-0.27,95.0,85.13,0.25,51.42,2419203.0,1620000000.0,82.67,88.23,4.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,122.0,109.0,111.0,1536.0,0.0,31.0,4096.0,0.0,10.0,0.0,0.0,0.0
444,ETN,8184.0,5971.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.05,128.02,0.83,0.07,148.0,142.74,0.23,76.34,1466780.0,398300000.0,132.37,148.16,3.0,-0.02,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,321.0,70.0,167.0,1024.0,0.0,43.0,4096.0,0.0,250.0,0.0,0.0,0.0
407,FRT,8184.0,5917.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.05,96.32,0.94,-0.14,116.0,108.83,0.25,67.91,435671.0,76840000.0,99.62,112.53,3.0,-0.06,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,379.0,70.0,25.0,1024.0,0.0,38.0,4096.0,0.0,285.0,0.0,0.0,0.0
