,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),SMA200_percent,Relative Strength Value,week52_low,Sales_QoQ_percent,EPS_QoQ_percent,volume,SMA150_value,Inst. Ownership,week52_high,SMA50_percent,SMA200_value,SMA50_value,Shares Outstanding,prev_close,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
11,PAA,8184.0,7268.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.23,6.0,5.46,-0.35,-1.3,4721304.0,9.14,0.47,12.0,0.09,8.8,9.27,728000000.0,10.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,58.0,79.0,326.0,2560.0,0.0,14.0,4096.0,0.0,134.0,1.0,0.0,0.0
444,ALXN,8184.0,7259.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.27,6.0,100.51,0.13,0.14,1415721.0,157.61,0.9,173.0,0.09,148.88,162.71,220100000.0,173.33,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,133.0,120.0,34.0,2560.0,0.0,43.0,4096.0,0.0,272.0,1.0,0.0,0.0
323,OMC,8184.0,7170.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.32,5.0,45.8,0.01,0.12,2164848.0,71.74,0.97,85.0,0.06,68.27,80.01,215600000.0,83.43,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,472.0,104.0,116.0,2048.0,0.0,40.0,4096.0,0.0,294.0,0.0,0.0,0.0
311,NTAP,8184.0,7125.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.34,5.0,40.97,0.05,-0.34,741939.0,69.57,0.94,80.0,0.08,65.16,75.44,223000000.0,76.61,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,346.0,139.0,176.0,2048.0,0.0,35.0,4096.0,0.0,285.0,0.0,0.0,0.0
32,SITC,8184.0,6992.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.41,3.0,4.65,-0.01,-0.64,1966809.0,12.67,0.77,15.0,0.06,11.8,14.21,198530000.0,14.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,498.0,151.0,958.0,1024.0,0.0,35.0,4096.0,0.0,230.0,0.0,0.0,0.0
293,ATRC,8184.0,6897.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.37,4.0,34.56,0.12,0.11,230185.0,63.29,0.98,78.0,0.07,57.74,69.18,44630000.0,70.46,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,381.0,197.0,363.0,1536.0,0.0,26.0,4096.0,0.0,298.0,0.0,0.0,0.0
126,HWM,8184.0,6817.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.35,3.0,10.77,-0.26,-0.48,5157993.0,29.64,0.9,34.0,0.05,27.82,32.11,434000000.0,32.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,341.0,134.0,916.0,1024.0,0.0,34.0,4096.0,0.0,272.0,0.0,0.0,0.0
106,AQUA,8184.0,6785.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.17,5.0,15.96,-0.01,-0.36,816256.0,27.07,0.89,31.0,0.07,26.57,27.96,118880000.0,28.49,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,135.0,39.0,169.0,2048.0,0.0,29.0,4096.0,0.0,269.0,0.0,0.0,0.0
266,MET,8184.0,6758.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.35,4.0,31.72,0.12,-0.76,3632614.0,56.58,0.78,67.0,0.06,53.51,63.0,899700000.0,64.55,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,465.0,117.0,274.0,1536.0,0.0,36.0,4096.0,0.0,234.0,0.0,0.0,0.0
349,ITT,8184.0,6717.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.28,4.0,47.38,-0.01,-1.24,564597.0,85.28,0.97,100.0,0.05,81.6,93.42,86400000.0,95.5,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,391.0,92.0,273.0,1536.0,0.0,35.0,4096.0,0.0,294.0,0.0,0.0,0.0
359,RY,8184.0,6707.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.23,5.0,58.74,-0.29,0.11,1469387.0,88.86,0.52,101.0,0.07,86.12,94.85,1420000000.0,99.65,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,276.0,65.0,32.0,2048.0,0.0,40.0,4096.0,0.0,150.0,0.0,0.0,0.0
47,PBCT,8184.0,6642.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.39,4.0,9.88,-0.15,-2.13,3095926.0,16.36,0.74,19.0,0.07,15.35,18.17,418200000.0,19.03,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,453.0,135.0,158.0,1536.0,0.0,43.0,4096.0,0.0,221.0,0.0,0.0,0.0
389,CHH,8184.0,6559.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.18,5.0,70.4,-0.28,-0.81,427529.0,107.94,0.59,119.0,0.08,105.58,111.71,55200000.0,115.44,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,143.0,46.0,15.0,2048.0,0.0,38.0,4096.0,0.0,173.0,0.0,0.0,0.0
363,LAMR,8184.0,6451.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.27,4.0,59.2,-0.09,-0.06,274438.0,90.67,0.91,106.0,0.05,86.78,98.19,100970000.0,101.66,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,340.0,92.0,76.0,1536.0,0.0,36.0,4096.0,0.0,275.0,0.0,0.0,0.0
25,CIM,8184.0,6429.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.29,4.0,7.51,-0.34,-0.24,1565272.0,11.76,0.5,14.0,0.06,11.28,12.94,233270000.0,13.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,411.0,87.0,121.0,1536.0,0.0,34.0,4096.0,0.0,144.0,0.0,0.0,0.0
344,SPB,8184.0,6391.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.28,3.0,37.6,0.23,0.0,207121.0,83.23,0.99,95.0,0.06,78.51,88.94,42600000.0,92.36,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,281.0,123.0,528.0,1024.0,0.0,38.0,4096.0,0.0,301.0,0.0,0.0,0.0
328,SYNH,8184.0,6386.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.25,4.0,51.29,0.04,0.15,454323.0,76.82,0.96,89.0,0.07,73.13,82.12,104270000.0,85.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,283.0,103.0,42.0,1536.0,0.0,35.0,4096.0,0.0,291.0,0.0,0.0,0.0
243,NTR,8184.0,6310.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.27,4.0,31.26,0.12,0.0,1839724.0,54.25,0.67,62.0,0.08,51.88,56.31,570210000.0,59.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,156.0,94.0,195.0,1536.0,0.0,35.0,4096.0,0.0,198.0,0.0,0.0,0.0
27,FNB,8184.0,6289.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.38,3.0,6.33,-0.12,-0.25,1824706.0,11.75,0.75,14.0,0.05,10.97,12.98,322550000.0,13.36,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,429.0,146.0,335.0,1024.0,0.0,35.0,4096.0,0.0,224.0,0.0,0.0,0.0
196,AGO,8184.0,6255.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.41,2.0,19.07,0.21,0.08,365330.0,41.04,1.0,52.0,0.04,38.21,46.21,76700000.0,46.38,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,516.0,152.0,651.0,512.0,0.0,24.0,4096.0,0.0,304.0,0.0,0.0,0.0
258,TLND,8184.0,6174.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.38,2.0,29.47,0.18,-0.56,164976.0,54.01,0.89,65.0,0.03,50.36,64.24,31880000.0,64.72,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,776.0,148.0,331.0,512.0,0.0,42.0,4096.0,0.0,269.0,0.0,0.0,0.0
422,ETN,8184.0,6014.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.24,3.0,73.71,-0.02,0.07,1505397.0,131.75,0.82,148.0,0.05,127.39,142.3,398300000.0,145.8,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,328.0,70.0,210.0,1024.0,0.0,40.0,4096.0,0.0,246.0,0.0,0.0,0.0
306,C,8184.0,5956.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.31,3.0,41.13,-0.3,-0.11,14074177.0,67.85,0.78,77.0,0.05,63.57,72.81,2080000000.0,75.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,299.0,138.0,126.0,1024.0,0.0,39.0,4096.0,0.0,234.0,0.0,0.0,0.0
486,RE,8184.0,5755.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.17,3.0,161.72,0.24,-0.71,191685.0,245.17,0.79,277.0,0.05,240.36,262.54,39490000.0,270.96,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,290.0,41.0,28.0,1024.0,0.0,39.0,4096.0,0.0,237.0,0.0,0.0,0.0
190,ACC,8184.0,5661.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.16,3.0,27.51,-0.07,-0.81,809337.0,43.23,1.0,47.0,0.06,42.5,44.67,137710000.0,46.37,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,136.0,35.0,26.0,1024.0,0.0,40.0,4096.0,0.0,304.0,0.0,0.0,0.0
275,BRKR,8184.0,5450.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.29,2.0,37.96,0.05,0.01,615243.0,61.83,0.69,70.0,0.05,58.58,67.52,152500000.0,67.53,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,377.0,114.0,109.0,512.0,0.0,37.0,4096.0,0.0,205.0,0.0,0.0,0.0
381,FRT,8184.0,5410.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.25,2.0,67.91,-0.06,-0.14,389115.0,99.26,0.94,116.0,0.05,95.64,108.41,76840000.0,111.47,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,378.0,78.0,25.0,512.0,0.0,36.0,4096.0,0.0,285.0,0.0,0.0,0.0
263,BNS,8184.0,5356.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.27,2.0,35.44,-0.21,0.02,1523049.0,59.01,0.66,66.0,0.05,56.16,63.16,1210000000.0,65.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,288.0,104.0,120.0,512.0,0.0,41.0,4096.0,0.0,195.0,0.0,0.0,0.0
314,WRB,8184.0,5328.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.19,2.0,47.4,0.19,0.0,502608.0,72.07,0.69,81.0,0.03,70.42,79.14,185190000.0,79.42,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,402.0,48.0,26.0,512.0,0.0,39.0,4096.0,0.0,205.0,0.0,0.0,0.0
409,AME,8184.0,5277.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.17,2.0,78.75,0.01,-0.22,716794.0,124.25,0.89,137.0,0.04,121.58,132.49,230440000.0,133.42,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,272.0,45.0,45.0,512.0,0.0,38.0,4096.0,0.0,269.0,0.0,0.0,0.0
347,EMR,8184.0,5262.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.21,2.0,52.94,0.06,0.1,1942235.0,87.24,0.75,96.0,0.05,84.15,92.04,599400000.0,94.71,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,225.0,75.0,90.0,512.0,0.0,40.0,4096.0,0.0,224.0,0.0,0.0,0.0
39,SM,8182.0,14839.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,1.18,4.0,1.4,0.25,0.4,3318284.0,13.24,0.81,19.0,0.03,10.76,16.97,114760000.0,16.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,1154.0,472.0,7314.0,1536.0,0.0,18.0,4096.0,0.0,243.0,0.0,4.0,2.0
449,NVCR,8182.0,7994.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,0.29,5.0,57.2,0.32,0.45,466038.0,166.19,0.72,218.0,0.1,157.27,173.94,102630000.0,173.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,191.0,116.0,1318.0,2048.0,0.0,7.0,4096.0,0.0,214.0,0.0,1.0,3.0
350,DHI,8182.0,7487.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,0.24,5.0,46.16,0.43,0.94,2206497.0,82.93,0.84,104.0,0.05,80.14,95.49,362300000.0,94.97,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,620.0,71.0,360.0,2048.0,0.0,28.0,4096.0,0.0,253.0,0.0,3.0,8.0
434,MRNA,8182.0,7041.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,0.39,2.0,52.18,39.61,9.07,6486239.0,147.13,0.55,186.0,0.08,136.81,154.81,400000000.0,149.87,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,214.0,154.0,1166.0,512.0,0.0,10.0,4096.0,0.0,160.0,0.0,630.0,99.0
509,ASML,8182.0,6743.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,0.34,4.0,292.54,0.79,2.44,1330349.0,571.72,0.19,673.0,0.07,533.2,636.65,415300000.0,623.09,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,465.0,148.0,389.0,1536.0,0.0,30.0,4096.0,0.0,45.0,0.0,9.0,25.0
516,GOOGL,8182.0,5457.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,0.25,2.0,1356.86,0.34,1.66,1589897.0,2038.3,0.81,2393.0,0.04,1961.76,2246.34,673220000.0,2229.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,418.0,80.0,60.0,512.0,0.0,31.0,4096.0,0.0,243.0,0.0,1.0,16.0
517,GOOG,8182.0,5453.0,10,1,True,True,True,True,True,True,True,True,True,False,True,True,0.26,2.0,1356.13,0.34,1.62,1328262.0,2052.36,0.69,2430.0,0.05,1973.61,2269.46,686470000.0,2261.97,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,2,433.0,82.0,77.0,512.0,0.0,31.0,4096.0,0.0,205.0,0.0,1.0,16.0
378,CVAC,8180.0,8330.0,10,0,True,True,True,True,True,True,True,True,True,False,True,False,0.31,7.0,43.8,0.88,-1.71,1132829.0,99.78,0.22,136.0,0.12,94.8,102.37,177970000.0,102.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,0,106.0,108.0,884.0,3072.0,0.0,0.0,4096.0,0.0,54.0,0.0,10.0,0.0
357,CZR,8180.0,7924.0,10,0,True,True,True,True,True,True,True,True,True,False,True,False,0.4,3.0,22.13,1.53,0.0,2588071.0,86.54,0.97,106.0,0.05,80.44,94.83,208000000.0,94.37,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,0,392.0,155.0,1919.0,1024.0,0.0,24.0,4096.0,0.0,294.0,0.0,20.0,0.0
442,FRPT,8180.0,5937.0,10,0,True,True,True,True,True,True,True,True,True,False,True,False,0.25,2.0,70.5,0.33,-1.73,226590.0,155.88,0.91,185.0,0.05,149.37,169.27,41630000.0,164.89,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,0,352.0,89.0,588.0,512.0,0.0,24.0,4096.0,0.0,275.0,0.0,1.0,0.0
312,WFG,8180.0,5819.0,10,0,True,True,True,True,True,True,True,True,True,False,True,False,0.28,3.0,45.75,0.5,0.0,459192.0,72.92,0.32,87.0,0.05,69.13,78.75,119400000.0,78.68,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,4.0,0,327.0,112.0,144.0,1024.0,0.0,26.0,4096.0,0.0,86.0,0.0,4.0,0.0
510,RH,8178.0,11852.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,0.43,10.0,150.24,0.22,0.63,361304.0,535.09,0.94,720.0,0.1,504.67,638.87,20490000.0,629.65,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,794.0,123.0,1920.0,4608.0,0.0,21.0,4096.0,0.0,285.0,0.0,0.0,5.0
371,HRI,8178.0,10753.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,0.61,7.0,21.79,0.04,9.51,114256.0,85.37,0.99,113.0,0.06,77.72,101.85,29500000.0,101.63,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,791.0,202.0,2162.0,3072.0,0.0,25.0,4096.0,0.0,301.0,0.0,0.0,104.0
394,SNX,8178.0,9116.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,0.41,7.0,44.24,0.21,0.29,205526.0,100.5,0.77,126.0,0.05,94.24,120.67,51150000.0,118.5,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,822.0,136.0,726.0,3072.0,0.0,33.0,4096.0,0.0,230.0,0.0,0.0,1.0
15,MRO,8178.0,7246.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,0.58,3.0,3.85,-0.12,3.12,19178867.0,9.75,0.72,13.0,0.05,8.68,11.08,789000000.0,11.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,559.0,252.0,1051.0,1024.0,0.0,17.0,4096.0,0.0,214.0,0.0,0.0,33.0
246,KSS,8178.0,7027.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,0.58,2.0,16.69,-0.1,0.3,4076211.0,52.49,0.94,63.0,0.04,46.7,59.64,157590000.0,56.78,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,558.0,254.0,1295.0,512.0,0.0,26.0,4096.0,0.0,285.0,0.0,0.0,1.0
216,CIT,8178.0,6990.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,0.49,2.0,14.27,-0.24,1.47,608390.0,46.11,1.0,55.0,0.04,43.1,52.22,98810000.0,52.16,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,543.0,143.0,1344.0,512.0,0.0,34.0,4096.0,0.0,304.0,0.0,0.0,14.0
268,TNL,8178.0,6685.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,0.46,4.0,27.22,0.12,1.22,678219.0,62.13,0.88,66.0,0.05,57.14,63.57,86300000.0,63.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,95.0,179.0,466.0,1536.0,0.0,35.0,4096.0,0.0,266.0,0.0,0.0,12.0
513,FCNCA,8178.0,6243.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,0.46,2.0,311.5,-0.04,1.66,40448.0,745.58,0.5,885.0,0.04,693.38,848.29,9820000.0,844.46,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,564.0,154.0,722.0,512.0,0.0,35.0,4096.0,0.0,144.0,0.0,0.0,16.0
50,STAY,8178.0,5843.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,0.34,2.0,10.59,-0.09,1.15,1940976.0,17.09,0.94,20.0,0.02,16.06,19.73,177660000.0,19.55,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,633.0,131.0,136.0,512.0,0.0,39.0,4096.0,0.0,285.0,0.0,0.0,11.0
174,AVT,8178.0,5565.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,0.28,2.0,24.66,-0.64,2.3,555207.0,39.59,0.96,45.0,0.03,36.94,43.12,99540000.0,42.45,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,365.0,147.0,97.0,512.0,0.0,33.0,4096.0,0.0,291.0,0.0,0.0,24.0
115,AVTR,8178.0,5461.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,0.18,2.0,16.5,0.18,3.72,5757243.0,29.54,0.92,33.0,0.04,28.65,31.26,581100000.0,30.44,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,238.0,64.0,205.0,512.0,0.0,29.0,4096.0,0.0,278.0,0.0,0.0,39.0
146,CPE,8176.0,11873.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,1.09,3.0,4.53,0.24,-1.35,1710510.0,27.1,0.54,42.0,-0.01,22.47,36.97,42590000.0,33.97,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,1492.0,422.0,4672.0,1024.0,0.0,10.0,4096.0,0.0,157.0,0.0,0.0,0.0
41,M,8176.0,8601.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,0.58,5.0,5.01,-0.18,-0.53,29170562.0,15.23,0.85,21.0,0.07,13.63,16.75,311400000.0,15.86,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,409.0,240.0,1551.0,2048.0,0.0,1.0,4096.0,0.0,256.0,0.0,0.0,0.0
428,CNXC,8176.0,8013.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,0.24,6.0,80.0,-0.61,0.04,95220.0,128.79,0.77,160.0,0.05,124.91,153.67,51160000.0,152.7,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,791.0,64.0,205.0,2560.0,0.0,35.0,4096.0,32.0,230.0,0.0,0.0,0.0
159,JWN,8176.0,7561.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,0.52,4.0,11.79,-0.2,-0.83,4182439.0,36.37,0.63,46.0,0.08,32.56,37.44,157800000.0,36.81,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,121.0,240.0,1373.0,1536.0,0.0,9.0,4096.0,0.0,186.0,0.0,0.0,0.0
301,WH,8176.0,7119.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,0.28,5.0,40.47,-0.26,0.09,2917616.0,65.81,0.94,76.0,0.06,62.96,72.75,93400000.0,72.51,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,432.0,93.0,130.0,2048.0,0.0,35.0,4096.0,0.0,285.0,0.0,0.0,0.0
460,UTHR,8176.0,6859.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,0.35,4.0,99.9,0.06,-0.81,266265.0,174.5,1.0,212.0,0.06,164.67,195.5,44600000.0,193.77,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,493.0,122.0,280.0,1536.0,0.0,28.0,4096.0,0.0,304.0,0.0,0.0,0.0
218,JBL,8176.0,6785.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,0.3,4.0,26.72,0.12,0.0,536908.0,47.56,0.92,55.0,0.05,45.0,53.16,150260000.0,52.66,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,482.0,117.0,241.0,1536.0,0.0,35.0,4096.0,0.0,278.0,0.0,0.0,0.0
267,HIG,8176.0,6531.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,0.34,3.0,33.25,0.07,-0.09,1676208.0,57.07,0.94,70.0,0.02,53.75,66.84,358200000.0,64.82,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,701.0,126.0,269.0,1024.0,0.0,30.0,4096.0,0.0,285.0,0.0,0.0,0.0
396,SPG,8176.0,6008.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,0.37,2.0,51.32,-0.24,-0.48,2470765.0,106.43,0.91,127.0,0.04,99.23,118.09,328180000.0,117.99,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,449.0,149.0,496.0,512.0,0.0,31.0,4096.0,0.0,275.0,0.0,0.0,0.0
129,EQH,8176.0,5836.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,0.31,2.0,16.35,0.15,-1.3,2573132.0,29.9,1.0,35.0,0.03,28.5,33.54,434200000.0,32.99,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,499.0,101.0,291.0,512.0,0.0,33.0,4096.0,0.0,304.0,0.0,0.0,0.0
303,LOVE,8174.0,15348.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,0.72,16.0,13.66,0.41,2.27,328813.0,58.02,0.0,80.0,0.18,50.9,67.31,14880000.0,73.57,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,656.0,286.0,2574.0,7680.0,0.0,29.0,4096.0,0.0,0.0,1.0,3.0,23.0
37,NAVI,8174.0,13897.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,0.57,17.0,6.47,0.31,4.77,1276742.0,13.0,0.0,17.0,0.18,12.13,15.46,183000000.0,17.16,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,775.0,147.0,590.0,8192.0,0.0,44.0,4096.0,0.0,0.0,1.0,1.0,51.0
